onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.522	6.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1998	8	8	1
8.121	6.083	1	HS	home.mpg	deaf.mpg	3055	7	7	1
14.204	6.099	5	PercY	nose.mpg	nose.mpg	1908	7	7	1
20.303	6.583	3	Diff	hear.mpg	because.mpg	1994	8	8	1
26.886	5.599	2	Loc	nut.mpg	not.mpg	1786	7	7	1
32.485	5.599	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1851	7	7	1
38.084	6.083	3	Diff	address2.mpg	bone2.mpg	2086	8	8	1
44.167	6.599	2	Loc	funny.mpg	cute.mpg	1905	7	7	1
50.766	6.099	6	PercN	nose2.mpg	shoulders2.mpg	2346	8	8	1
56.865	6.1	1	HS	challenge2.mpg	meet2.mpg	2111	7	7	1
62.965	6.082	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1996	7	7	1
69.047	5.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1889	8	8	1
74.646	6.099	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1898	7	7	1
80.745	6.6	3	Diff	bored.mpg	experience.mpg	2063	8	8	1
87.345	5.582	5	PercY	shoulders.mpg	shoulders.mpg	2808	7	7	1
92.927	6.1	3	Diff	hour2.mpg	cracker2.mpg	1769	8	8	1
99.027	6.099	3	Diff	snob.mpg	aunt.mpg	1870	8	8	1
105.126	5.599	6	PercN	shoulders2.mpg	hair2.mpg	2234	8	8	1
110.725	5.583	3	Diff	encourage2.mpg	president2.mpg	2331	8	8	1
116.308	5.599	6	PercN	shoulders.mpg	nose.mpg	2445	8	8	1
121.907	6.116	3	Diff	mouse.mpg	dentist.mpg	3405	7	8	0
128.023	5.599	3	Diff	doctor.mpg	children.mpg	1817	8	8	1
133.622	6.566	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	2042	7	7	1
140.188	6.599	5	PercY	hair2.mpg	hair2.mpg	2148	7	7	1
146.787	5.599	1	HS	meat2.mpg	earth2.mpg	2061	7	7	1
152.386	6.599	1	HS	dry2.mpg	experienced2.mpg	1542	7	7	1
158.985	6.083	2	Loc	mad.mpg	tiger.mpg	2311	7	7	1
165.068	6.099	5	PercY	nose2.mpg	nose2.mpg	1988	7	7	1
171.167	5.6	5	PercY	shoulders2.mpg	shoulders2.mpg	2105	7	7	1
176.767	6.099	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	2130	8	8	1
182.866	5.582	2	Loc	sock2.mpg	star2.mpg	2006	7	7	1
188.448	5.6	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	2464	8	8	1
194.048	6.599	1	HS	convince.mpg	hit.mpg	1745	7	7	1
200.647	6.099	6	PercN	nose.mpg	hair.mpg	2497	8	8	1
206.746	6.582	2	Loc	general2.mpg	open-minded2.mpg	2110	7	7	1
213.328	6.6	3	Diff	upset2.mpg	angry-mad2.mpg	2584	8	8	1
219.928	6.599	3	Diff	surprise2.mpg	flower2.mpg	2313	8	8	1
226.527	6.599	5	PercY	hair.mpg	hair.mpg	2361	7	7	1
233.126	6.582	6	PercN	hair2.mpg	nose2.mpg	2378	8	8	1
239.708	6.6	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1932	7	7	1
246.308	6.099	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1813	8	8	1
252.407	5.599	1	HS	contact.mpg	game.mpg	2145	7	7	1
258.006	5.599	3	Diff	newspaper.mpg	wood.mpg	2265	8	8	1
263.605	5.6	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	2099	7	7	1
269.205	5.582	3	Diff	know2.mpg	look-for2.mpg	2572	8	8	1
274.787	6.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	2197	8	8	1
281.386	6.583	6	PercN	hair.mpg	shoulders.mpg	2397	8	8	1
287.969	5.633	2	Loc	summer2.mpg	ugly2.mpg	2663	7	7	1
