onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.518	5.599	3	Diff	TopF1.mpg	MadF1.mpg	1865	8	8	1
7.117	5.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	2339	8	8	1
12.716	5.6	3	Diff	PadM1.mpg	TicM2.mpg	2275	8	8	1
18.316	6.099	2	Offset	BinF1.mpg	FinF1.mpg	2388	8	7	0
24.415	6.116	2	Offset	PenM2.mpg	TenM2.mpg	2337	8	7	0
30.531	6.599	3	Diff	MobM2.mpg	HisM2.mpg	2229	8	8	1
37.13	6.099	1	Onset	SacF1.mpg	SadF1.mpg	2045	7	7	1
43.229	6.616	5	PercY	TeethM1.mpg	TeethM1.mpg	2154	7	7	1
49.845	6.616	6	PercN	TeethM1.mpg	TongueM2.mpg	1938	8	8	1
56.461	6.582	6	PercN	TongueF1.mpg	TeethF1.mpg	2091	8	8	1
63.043	6.599	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	2716	7	7	1
69.642	6.099	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1845	7	7	1
75.741	5.6	3	Diff	KitM1.mpg	HopM2.mpg	2842	8	8	1
81.341	6.616	2	Offset	BatF2.mpg	CatF1.mpg	2378	8	7	0
87.957	6.099	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	2435	7	8	0
94.056	5.599	6	PercN	TeethF1.mpg	CheeksF1.mpg	1871	8	8	1
99.655	6.599	3	Diff	SonF1.mpg	RipF1.mpg	1920	8	8	1
106.254	5.599	6	PercN	TongueM2.mpg	CheeksM1.mpg	3703	n/a	8	n/a
111.853	6.116	3	Diff	HadM2.mpg	MopM2.mpg	2762	8	8	1
117.969	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	2750	7	7	1
124.568	5.6	1	Onset	RugF2.mpg	RumF1.mpg	1975	8	7	0
130.168	6.099	3	Diff	JobF1.mpg	FatF1.mpg	3447	8	8	1
136.267	6.099	3	Diff	ZipF1.mpg	BunF1.mpg	2188	7	8	0
142.366	5.616	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	2081	7	7	1
147.982	6.599	2	Offset	DigM2.mpg	FigM2.mpg	1809	8	7	0
154.581	6.599	5	PercY	TongueF1.mpg	TongueF1.mpg	3954	7	7	1
161.18	5.6	5	PercY	TeethF1.mpg	TeethF1.mpg	3703	n/a	7	n/a
166.78	6.599	3	Diff	VanF1.mpg	DubF1.mpg	2628	8	8	1
173.379	6.632	3	Diff	HugM2.mpg	ZipM2.mpg	2068	8	8	1
180.011	6.099	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	2420	8	8	1
186.11	5.583	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1777	7	7	1
191.693	6.599	1	Onset	PegF1.mpg	PetF1.mpg	2378	8	7	0
198.292	6.116	3	Diff	NunM2.mpg	PipM2.mpg	4099	8	8	1
204.408	6.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	2439	8	8	1
211.007	5.6	5	PercY	TongueM2.mpg	TongueM2.mpg	1904	7	7	1
216.607	5.599	2	Offset	DipF2.mpg	HipF1.mpg	2073	8	7	0
222.206	6.099	6	PercN	CheeksM1.mpg	TeethM1.mpg	2209	8	8	1
228.305	5.616	1	Onset	RibM2.mpg	RidM2.mpg	2358	8	7	0
233.921	6.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	2270	8	8	1
240.52	6.099	1	Onset	BudM2.mpg	BugM2.mpg	2111	8	7	0
246.619	5.6	3	Diff	BitF1.mpg	HugF1.mpg	2692	8	8	1
252.219	5.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	2245	7	8	0
257.818	6.616	1	Onset	RubM2.mpg	RunM2.mpg	1981	8	7	0
264.434	6.099	5	PercY	CheeksM1.mpg	CheeksM1.mpg	2438	8	7	0
270.533	6.099	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1578	7	7	1
276.632	5.599	2	Offset	CabM2.mpg	TabM1.mpg	1887	7	7	1
282.231	6.1	5	PercY	CheeksF1.mpg	CheeksF1.mpg	2016	7	7	1
288.331	5.649	6	PercN	CheeksF1.mpg	TongueF1.mpg	1709	8	8	1
