bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-1002_ses-1_task-LocalASL_acq-D2S0201_run-1_bold	0.0013516666666666668	0.009676803066666666	0	33.767463773959726	1.245834218456376	1.0178228759731545	0.45697307529911835	219783.390625	0.0777566080373177	3	2.0	2.7271170370370377	2.6072	3.023582222222222	2.550568888888889	0.00846228	-0.003535393625497818	0.011907256208360195	150	96	96	54	5.14579912459361	2.0000011920928955	2.25	2.25	2.25	49.24279508525088	95.97454768166274	704.94873046875	66.85004425048828	325016.0	0.8943516463041306	3348.2789916992188	1872.3916015625	3.0644395106871736	4988.481569248235	33606.32421875	33410.7109375	102572.0	23938.609667968747	43900.273046875	6492.78125	55.018802642822266
sub-1002_ses-1_task-LocalASL_acq-D2S0301_run-2_bold	0.0015882666666666668	0.0076611302	0	34.97150837161071	1.30755364	1.0378253879194632	0.45656794661254496	225028.484375	0.0738172602655951	2	1.3333333333333333	2.7405274074074075	2.6256311111111112	3.03492	2.5610311111111113	0.00568212	-0.0037149491254240274	0.011636368930339813	150	96	96	54	5.073075536126766	2.0000011920928955	2.25	2.25	2.25	47.992792365684814	95.38052724839596	704.7586669921875	65.97329711914062	325004.0	0.5619668871164323	3367.839758300774	1877.7772216796875	3.020878777467007	5116.118562582786	33628.83203125	33395.44140625	102467.0	23879.930078125	44052.616796875	6582.8466796875	60.3670654296875
sub-1002_ses-1_task-LocalEng_acq-D2S0801_run-1_bold	0.0012846808510638295	0.008638890070921987	0	32.998690755142874	1.2374500492142853	1.0131401990714288	0.45629151144857544	237325.84375	0.08303015262279899	3	2.127659574468085	2.727791111111111	2.6129955555555555	3.0135466666666666	2.556831111111111	0.00529114	-0.0030998841393738985	0.012083634734153748	141	96	96	54	5.087660064829716	2.0000011920928955	2.25	2.25	2.25	46.43115672382474	91.04317237333329	700.2421875	63.21329116821289	325477.0	0.6988201856613161	3366.1951660156287	1861.9736328125	3.1562539603832462	4993.664885598089	33043.91015625	32790.5546875	101980.0	23607.21279296875	43164.93593749999	6445.08349609375	57.457481384277344
sub-1002_ses-1_task-LocalEng_acq-D2S0901_run-2_bold	0.0016745390070921984	0.00798752574468085	0	33.163734136571435	1.244022137357143	1.0248860957857144	0.45622228393662123	258215.65625	0.08862929126745746	6	4.25531914893617	2.7255392592592593	2.610422222222222	3.014142222222222	2.5520533333333333	0.00827964	-0.0031549744307994843	0.0121480543166399	141	96	96	54	5.083104884220176	2.0000011920928955	2.25	2.25	2.25	46.12776420027422	87.58898017131315	701.8685913085938	60.22248458862305	325524.0	0.44049972146749494	3399.717138671869	1870.168212890625	3.1636403401714306	4957.8551193185	32936.65625	32669.76171875	101992.0	23536.00185546875	43059.8830078125	6427.095703125	58.86471176147461
sub-1002_ses-1_task-LocalSR0_acq-D1S0501_run-1_bold	0.001436933333333333	0.009288195800000001	0	34.599183895369144	1.216320945771813	1.0297576882550332	0.459227137862511	419172.6875	0.08260529777587877	1	0.6666666666666666	2.745719907180419	2.6278663882079245	3.0426977777777777	2.5665955555555557	0.00425509	-0.004635677672922611	0.015019663609564304	150	96	96	54	5.181709873355469	2.0000011920928955	2.250000238418579	2.25	2.25	45.63386556308131	51.89397777365301	535.9124755859375	35.6623649597168	324101.0	0.36204391717910767	2575.8447265625	1397.7196044921875	2.731623638717595	3746.137646388179	24855.078125	24715.107421875	103076.0	17609.05029296875	32386.04931640625	4769.65869140625	54.043540954589844
sub-1002_ses-1_task-LocalSR0_acq-D1S0801_run-2_bold	0.0013432666666666666	0.008816937733333334	0	33.722703140134236	1.2031928351677854	1.0292708893288591	0.4595798710312715	412266.375	0.07639515126374252	1	0.6666666666666666	2.7367391665834755	2.6237952775282034	3.0333377777777777	2.5530844444444445	0.00483892	-0.004701943136751652	0.014611950144171715	150	96	96	54	5.193101282626372	2.0000011920928955	2.250000238418579	2.25	2.25	43.85279484050242	52.639015430709996	537.9600219726562	35.97664260864258	324021.0	0.20965635776519775	2600.567626953125	1401.2027587890625	2.795633186813858	3719.665088806971	24812.625	24675.013671875	103060.0	17623.8234375	32278.102929687488	4751.4755859375	55.55146408081055
sub-1002_ses-1_task-LocalSem_acq-D3S0601_run-1_bold	0.0013840425531914894	0.008851594042553193	0	36.815351350142855	1.27185759542857	1.018635680571428	0.45457702246539894	665921.5625	0.06165818230776602	0	0.0	2.7722177777777777	2.64892	3.067071111111111	2.600662222222222	0.0105614	-0.004151212517172098	0.014263313263654709	141	96	96	54	5.153536225558519	2.0000011920928955	2.25	2.25	2.25	46.918100241551265	47.37945558421948	579.7183227539062	32.289833068847656	325878.0	0.18244325518608093	2906.8198486328106	1547.2000732421875	2.9174220639066117	4251.198254093435	28259.04296875	27985.125	101818.0	20195.610351562504	36873.4544921875	5430.24951171875	55.273319244384766
sub-1002_ses-1_task-LocalSem_acq-D3S0701_run-2_bold	0.001709078014184397	0.00897688269503546	0	36.871078491142846	1.273715649785714	1.0241927747857142	0.45325325735876265	727090.9375	0.06381803824864016	1	0.7092198581560284	2.794557037037037	2.6718444444444445	3.084986666666667	2.6268399999999996	0.00531193	-0.003183541586622596	0.015310056507587433	141	96	96	54	5.1598516348370325	2.0000011920928955	2.25	2.25	2.25	46.9421926504495	45.41829710227112	565.2172241210938	30.821561813354492	326445.0	0.09266932010650636	2857.559326171875	1503.5513916015625	2.9026090273196035	4199.302832884552	28028.970703125	27762.28515625	101484.0	19973.80400390625	36542.1337890625	5380.416015625	55.02997589111328
sub-1002_ses-1_task-ReadMean_acq-D1S0301_run-1_bold	0.0012828834355828223	0.01074131190184049	0	31.24402720839507	1.1290406037037033	1.0191324891358022	0.46016635258262123	439173.40625	0.09436050118613766	4	2.4539877300613497	2.704327316076029	2.585733059339199	3.0077777777777777	2.5194711111111108	0.00427743	-0.004901675507426262	0.016011077910661697	163	96	96	54	5.411531217861421	2.0000011920928955	2.250000238418579	2.25	2.25	48.47088603493438	50.062856466325876	513.8819580078125	34.172523498535156	323662.0	0.19443818852305414	2433.2641357421876	1350.252685546875	3.1057599895038974	3399.0567026163217	24095.015625	23985.314453125	103397.0	17386.431640625	30976.25625	4432.23876953125	53.07789611816406
sub-1002_ses-1_task-ReadMean_acq-D1S0401_run-2_bold	0.0013436196319018406	0.009019162147239263	0	32.79061800154321	1.165391127777778	4.438879180987656	0.458993864363769	430757.875	0.08998812841954985	3	1.8404907975460123	2.7390236110287045	2.623773055308336	3.042502222222222	2.5507955555555553	0.00412316	-0.004984206520020962	0.014973267912864685	163	96	96	54	5.196658046738143	2.0000011920928955	2.250000238418579	2.25	2.25	46.54482000920017	51.309394679693426	532.21484375	35.18101119995117	324160.0	0.2849891364574432	2555.342065429685	1401.7723388671875	2.805166820058135	3740.5561702628474	24812.068359375	24674.91796875	102948.0	17626.37333984375	32288.03173828125	4748.205078125	54.64288330078125
