onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.511	5.6	3	Diff	TopF1.mpg	MadF1.mpg	1577	8	8	1
7.111	5.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1609	8	8	1
12.71	5.616	3	Diff	PadM1.mpg	TicM2.mpg	1690	8	8	1
18.326	6.099	2	Offset	BinF1.mpg	FinF1.mpg	1642	8	7	0
24.425	6.099	2	Offset	PenM2.mpg	TenM2.mpg	1479	8	7	0
30.524	6.6	3	Diff	MobM2.mpg	HisM2.mpg	1676	8	8	1
37.124	6.099	1	Onset	SacF1.mpg	SadF1.mpg	1637	7	7	1
43.223	6.616	5	PercY	TeethM1.mpg	TeethM1.mpg	1561	7	7	1
49.839	6.599	6	PercN	TeethM1.mpg	TongueM2.mpg	1514	8	8	1
56.438	6.599	6	PercN	TongueF1.mpg	TeethF1.mpg	1586	8	8	1
63.037	6.599	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1459	7	7	1
69.636	6.116	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1452	7	7	1
75.752	5.599	3	Diff	KitM1.mpg	HopM2.mpg	1696	8	8	1
81.351	6.599	2	Offset	BatF2.mpg	CatF1.mpg	1777	8	7	0
87.95	6.116	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1730	8	8	1
94.066	5.6	6	PercN	TeethF1.mpg	CheeksF1.mpg	1830	8	8	1
99.666	6.599	3	Diff	SonF1.mpg	RipF1.mpg	1695	8	8	1
106.265	5.599	6	PercN	TongueM2.mpg	CheeksM1.mpg	1655	8	8	1
111.864	6.099	3	Diff	HadM2.mpg	MopM2.mpg	1592	8	8	1
117.963	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1565	7	7	1
124.562	5.6	1	Onset	RugF2.mpg	RumF1.mpg	1838	8	7	0
130.162	6.116	3	Diff	JobF1.mpg	FatF1.mpg	1767	8	8	1
136.278	6.099	3	Diff	ZipF1.mpg	BunF1.mpg	1603	8	8	1
142.377	5.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1471	7	7	1
147.976	6.599	2	Offset	DigM2.mpg	FigM2.mpg	1504	8	7	0
154.575	6.599	5	PercY	TongueF1.mpg	TongueF1.mpg	1641	7	7	1
161.174	5.616	5	PercY	TeethF1.mpg	TeethF1.mpg	1522	7	7	1
166.79	6.6	3	Diff	VanF1.mpg	DubF1.mpg	1706	8	8	1
173.39	6.599	3	Diff	HugM2.mpg	ZipM2.mpg	1659	8	8	1
179.989	6.099	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1499	8	8	1
186.088	5.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1497	7	7	1
191.687	6.616	1	Onset	PegF1.mpg	PetF1.mpg	1890	7	7	1
198.303	6.099	3	Diff	NunM2.mpg	PipM2.mpg	1690	8	8	1
204.402	6.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1638	8	8	1
211.001	5.6	5	PercY	TongueM2.mpg	TongueM2.mpg	1551	7	7	1
216.601	5.616	2	Offset	DipF2.mpg	HipF1.mpg	1599	8	7	0
222.217	6.116	6	PercN	CheeksM1.mpg	TeethM1.mpg	1575	8	8	1
228.333	5.582	1	Onset	RibM2.mpg	RidM2.mpg	1869	8	7	0
233.915	6.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1430	8	8	1
240.514	6.1	1	Onset	BudM2.mpg	BugM2.mpg	1494	7	7	1
246.614	5.599	3	Diff	BitF1.mpg	HugF1.mpg	1596	8	8	1
252.213	5.616	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1467	8	8	1
257.829	6.599	1	Onset	RubM2.mpg	RunM2.mpg	1836	8	7	0
264.428	6.099	5	PercY	CheeksM1.mpg	CheeksM1.mpg	1493	7	7	1
270.527	6.099	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1506	7	7	1
276.626	5.616	2	Offset	CabM2.mpg	TabM1.mpg	1646	8	7	0
282.242	6.1	5	PercY	CheeksF1.mpg	CheeksF1.mpg	1638	7	7	1
288.342	5.632	6	PercN	CheeksF1.mpg	TongueF1.mpg	1516	8	8	1
