onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.514	4.799	3	OyPn	T3_post.bmp	T1_cost.bmp	1190	8	8	1
6.313	5.3	5	PercY	_F3_o4.bmp	_F2_o4.bmp	1087	7	7	1
11.613	4.799	2	OnPy	T3_rum.bmp	T1_numb.bmp	1148	7	7	1
16.412	5.816	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1100	7	7	1
22.228	4.799	6	PercN	_F3_s6.bmp	_F0_e6.bmp	1148	8	8	1
27.027	4.8	1	OyPy	T3_fought.bmp	T1_sought.bmp	1429	7	7	1
31.827	4.799	1	OyPy	T3_scheme.bmp	T2_theme.bmp	1149	7	7	1
36.626	4.799	5	PercY	_F3_f4.bmp	_F0_f4.bmp	1238	7	7	1
41.425	5.3	1	OyPy	T3_stool.bmp	T0_fool.bmp	1239	7	7	1
46.725	5.316	1	OyPy	T3_soak.bmp	T0_oak.bmp	1219	7	7	1
52.041	5.299	3	OyPn	T3_threat.bmp	T1_wheat.bmp	1239	8	8	1
57.34	4.799	1	OyPy	T3_thread.bmp	T0_spread.bmp	1156	7	7	1
62.139	5.8	2	OnPy	T3_pile.bmp	T1_trial.bmp	1253	7	7	1
67.939	5.799	4	OnPn	T3_swap.bmp	T2_watch.bmp	1181	8	8	1
73.738	5.816	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1126	8	8	1
79.554	5.299	4	OnPn	T3_tough.bmp	T1_dull.bmp	1078	8	8	1
84.853	5.8	6	PercN	_F3_o4.bmp	_F2_b4.bmp	1115	8	8	1
90.653	5.799	1	OyPy	T3_sweep.bmp	T0_creep.bmp	1100	7	7	1
96.452	5.816	6	PercN	_F3_d6.bmp	_F1_o6.bmp	1132	8	8	1
102.268	4.816	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1044	8	8	1
107.084	4.782	2	OnPy	T3_stroke.bmp	T1_soak.bmp	1052	7	7	1
111.866	5.3	4	OnPn	T3_trial.bmp	T0_fall.bmp	1230	8	8	1
117.166	5.799	5	PercY	_F3_s6.bmp	_F0_s6.bmp	1140	7	7	1
122.965	4.799	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1211	7	7	1
127.764	4.8	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1260	8	8	1
132.564	5.316	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1092	7	7	1
137.88	4.799	1	OyPy	T3_beef.bmp	T1_reef.bmp	1232	7	7	1
142.679	5.799	3	OyPn	T3_wart.bmp	T1_smart.bmp	1177	8	8	1
148.478	5.8	3	OyPn	T3_dose.bmp	T0_pose.bmp	1122	7	8	0
154.278	4.799	3	OyPn	T3_touch.bmp	T1_couch.bmp	1090	8	8	1
159.077	4.816	6	PercN	_F3_e6.bmp	_F0_s6.bmp	1123	8	8	1
163.893	5.799	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1339	8	8	1
169.692	5.8	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1116	7	7	1
175.492	5.299	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1092	8	8	1
180.791	4.799	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1073	7	7	1
185.59	5.3	4	OnPn	T3_port.bmp	T1_warm.bmp	1138	8	8	1
190.89	5.816	2	OnPy	T3_june.bmp	T2_noon.bmp	1166	7	7	1
196.706	4.799	4	OnPn	T3_wreath.bmp	T0_leap.bmp	1294	8	8	1
201.505	4.799	5	PercY	_F3_b6.bmp	_F2_b6.bmp	1159	7	7	1
206.304	5.3	3	OyPn	T3_glove.bmp	T0_stove.bmp	1240	8	8	1
211.604	5.799	1	OyPy	T3_numb.bmp	T1_crumb.bmp	1084	7	7	1
217.403	4.816	3	OyPn	T3_stood.bmp	T2_flood.bmp	1301	8	8	1
222.219	5.299	5	PercY	_F3_s4.bmp	_F1_s4.bmp	1093	7	7	1
227.518	5.816	4	OnPn	T3_smart.bmp	T1_drought.bmp	1049	8	8	1
233.334	5.3	2	OnPy	T3_stir.bmp	T2_blur.bmp	1266	7	7	1
238.634	5.282	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1119	8	8	1
243.916	5.3	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1100	7	7	1
249.216	5.816	3	OyPn	T3_pool.bmp	T0_wool.bmp	1120	7	8	0
255.032	5.299	3	OyPn	T3_fought.bmp	T2_drought.bmp	1193	8	8	1
260.331	4.799	2	OnPy	T3_flight.bmp	T1_spite.bmp	1301	7	7	1
265.13	5.3	2	OnPy	T3_scheme.bmp	T0_cream.bmp	1150	7	7	1
270.43	5.299	6	PercN	_F3_b6.bmp	_F2_f6.bmp	1107	8	8	1
275.729	5.799	4	OnPn	T3_ghost.bmp	T0_pose.bmp	1231	7	8	0
