onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.506	5.715	1	PicY	Eng/vase.bmp	Eng/chase.bmp	1918	7	7	1
7.221	5.2	1	PicY	Eng/bell.bmp	Eng/well.bmp	1427	7	7	1
12.421	5.699	3	PicN	Eng/mask.bmp	Eng/swing.bmp	2378	8	8	1
18.12	5.216	5	PercY	Eng/perc_mask_white.bmp	Eng/perc_mask_white.bmp	1304	7	7	1
23.336	5.199	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1511	7	7	1
28.535	5.2	3	PicN	Eng/surf.bmp	Eng/plug.bmp	1376	8	8	1
33.735	6.216	1	PicY	Eng/snake.bmp	Eng/cake.bmp	1832	7	7	1
39.951	5.699	6	PercN	Eng/perc_crawl_white.bmp	Eng/perc_smell_pink.bmp	2409	7	8	0
45.65	5.199	3	PicN	Eng/tent.bmp	Eng/sit.bmp	2893	8	8	1
50.849	6.216	3	PicN	Eng/bus.bmp	Eng/crawl.bmp	4167	7	8	0
57.065	5.699	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1959	8	8	1
62.764	5.7	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1459	8	8	1
68.464	6.215	1	PicY	Eng/nose.bmp	Eng/hose.bmp	3384	8	7	0
74.679	5.7	1	PicY	Eng/steal.bmp	Eng/seal.bmp	2289	7	7	1
80.379	6.199	5	PercY	Eng/perc_seal_pink.bmp	Eng/perc_seal_pink.bmp	1733	7	7	1
86.578	6.216	6	PercN	Eng/perc_nose_white.bmp	Eng/perc_fan_brown.bmp	1054	8	8	1
92.794	5.699	3	PicN	Eng/weigh.bmp	Eng/drink.bmp	3325	7	8	0
98.493	5.199	1	PicY	Eng/man.bmp	Eng/fan.bmp	2579	7	7	1
103.692	5.733	5	PercY	Eng/perc_bus_pink.bmp	Eng/perc_bus_pink.bmp	1667	7	7	1
109.425	5.199	3	PicN	Eng/smoke.bmp	Eng/frog.bmp	2174	8	8	1
114.624	5.183	6	PercN	Eng/perc_frog_brown.bmp	Eng/perc_beard_white.bmp	3160	8	8	1
119.807	5.716	3	PicN	Eng/beard.bmp	Eng/sleep.bmp	1904	8	8	1
125.523	5.199	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1012	8	8	1
130.722	6.199	1	PicY	Eng/purse.bmp	Eng/nurse.bmp	1861	7	7	1
136.921	6.216	3	PicN	Eng/peel.bmp	Eng/smell.bmp	1630	8	8	1
143.137	5.699	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1190	7	7	1
148.836	6.2	5	PercY	Eng/perc_play_white.bmp	Eng/perc_play_white.bmp	1675	7	7	1
155.036	6.216	6	PercN	Eng/perc_paint_pink.bmp	Eng/perc_duck_white.bmp	1675	8	8	1
161.252	6.199	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1772	8	8	1
167.451	5.699	1	PicY	Eng/play.bmp	Eng/pray.bmp	3852	8	7	0
173.15	5.716	1	PicY	Eng/sink.bmp	Eng/wink.bmp	2681	7	7	1
178.866	5.699	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1525	7	7	1
184.565	5.699	6	PercN	Eng/perc_pray_brown.bmp	Eng/perc_steal_pink.bmp	1538	8	8	1
190.264	5.216	3	PicN	Eng/stool.bmp	Eng/pan.bmp	2223	8	8	1
195.48	5.2	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	2823	8	8	1
200.68	5.199	1	PicY	Eng/ring.bmp	Eng/sing.bmp	2151	7	7	1
205.879	6.199	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1656	7	7	1
212.078	5.216	6	PercN	Eng/perc_man_pink.bmp	Eng/perc_saw_brown.bmp	2624	8	8	1
217.294	5.2	1	PicY	Eng/suck.bmp	Eng/duck.bmp	1065	7	7	1
222.494	5.699	3	PicN	Eng/bed.bmp	Eng/sweep.bmp	4013	8	8	1
228.193	6.216	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1622	7	7	1
234.409	6.216	3	PicN	Eng/saw.bmp	Eng/drum.bmp	1414	8	8	1
240.625	6.179	1	PicY	Eng/pig.bmp	Eng/wig.bmp	1375	7	7	1
246.804	5.716	5	PercY	Eng/perc_well_brown.bmp	Eng/perc_well_brown.bmp	1435	7	7	1
252.52	5.199	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1631	7	7	1
257.719	5.216	5	PercY	Eng/perc_look_brown.bmp	Eng/perc_look_brown.bmp	1296	7	7	1
262.935	6.199	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1248	8	8	1
269.134	5.699	3	PicN	Eng/paint.bmp	Eng/look.bmp	2961	8	8	1
