onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.508	5.299	3	UnrN	T3_system.bmp	T0_head.bmp	1516	8	8	1
6.807	5.8	2	LowY	T3_speak.bmp	T0_talk.bmp	1849	7	7	1
12.607	5.799	3	UnrN	T3_cobra.bmp	T1_slipper.bmp	1409	8	8	1
18.406	5.299	2	LowY	T3_distance.bmp	T2_mile.bmp	1810	7	7	1
23.705	5.3	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	3799		8	0
29.005	5.299	5	PercY	_F3_s4.bmp	_F2_s4.bmp	1331	7	7	1
34.304	5.299	3	UnrN	T3_chill.bmp	T0_hawk.bmp	2536	8	8	1
39.603	5.3	1	HighY	T3_thin.bmp	T0_fat.bmp	1909	7	7	1
44.903	5.299	1	HighY	T3_sketch.bmp	T0_draw.bmp	1426	7	7	1
50.202	5.299	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1390	7	7	1
55.501	4.8	1	HighY	T3_dog.bmp	T2_cat.bmp	1499	7	7	1
60.301	4.799	2	LowY	T3_guide.bmp	T1_tour.bmp	1587	7	7	1
65.1	4.799	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	700	8	8	1
69.899	5.8	3	UnrN	T3_adult.bmp	T0_pond.bmp	1365	8	8	1
75.699	5.799	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1509	7	7	1
81.498	5.799	2	LowY	T3_reef.bmp	T0_coral.bmp	1822	7	7	1
87.297	5.816	5	PercY	_F3_e6.bmp	_F1_e6.bmp	1415	7	7	1
93.113	5.799	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1391	8	8	1
98.912	4.783	1	HighY	T3_little.bmp	T1_big.bmp	1648	7	7	1
103.695	4.799	2	LowY	T3_motion.bmp	T1_movement.bmp	1409	7	7	1
108.494	4.8	3	UnrN	T3_hoof.bmp	T0_stitch.bmp	1418	8	8	1
113.294	5.799	2	LowY	T3_salad.bmp	T0_lettuce.bmp	1402	7	7	1
119.093	5.299	2	LowY	T3_lip.bmp	T1_kiss.bmp	1211	7	7	1
124.392	5.3	2	LowY	T3_shout.bmp	T1_yell.bmp	1584	7	7	1
129.692	5.299	1	HighY	T3_dime.bmp	T0_nickel.bmp	2044	7	7	1
134.991	5.299	5	PercY	_F3_o4.bmp	_F2_o4.bmp	1209	7	7	1
140.29	4.8	3	UnrN	T3_cream.bmp	T2_grip.bmp	958	8	8	1
145.09	5.299	3	UnrN	T3_trust.bmp	T2_dozen.bmp	2134	8	8	1
150.389	4.799	3	UnrN	T3_sailing.bmp	T2_nest.bmp	1251	8	8	1
155.188	4.8	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1284	8	8	1
159.988	4.799	3	UnrN	T3_pigeon.bmp	T1_gamble.bmp	1540	8	8	1
164.787	4.8	2	LowY	T3_maple.bmp	T2_syrup.bmp	1213	7	7	1
169.587	5.799	2	LowY	T3_hop.bmp	T0_skip.bmp	2853	7	7	1
175.386	5.299	6	PercN	_F3_f6.bmp	_F1_d6.bmp	1294	8	8	1
180.685	4.8	6	PercN	_F3_d4.bmp	_F0_o4.bmp	1123	8	8	1
185.485	5.799	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1251	8	8	1
191.284	5.799	3	UnrN	T3_blanket.bmp	T1_split.bmp	1324	8	8	1
197.083	4.8	1	HighY	T3_yours.bmp	T1_mine.bmp	1733	7	7	1
201.883	5.799	3	UnrN	T3_corn.bmp	T1_blame.bmp	2214	8	8	1
207.682	5.299	3	UnrN	T3_hunter.bmp	T2_lemon.bmp	1110	8	8	1
212.981	5.283	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1051	7	7	1
218.264	4.799	6	PercN	_F3_b6.bmp	_F1_f6.bmp	1320	8	8	1
223.063	5.816	1	HighY	T3_prison.bmp	T2_jail.bmp	1232	7	7	1
228.879	4.783	2	LowY	T3_hoot.bmp	T2_owl.bmp	1017	7	7	1
233.662	5.299	6	PercN	_F3_f4.bmp	_F0_d4.bmp	986	8	8	1
238.961	5.299	2	LowY	T3_water.bmp	T2_drink.bmp	823	7	7	1
244.26	5.8	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1212	7	7	1
250.06	4.799	1	HighY	T3_table.bmp	T0_chair.bmp	1804	7	7	1
254.859	5.299	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1421	8	8	1
260.158	5.8	1	HighY	T3_vine.bmp	T2_grape.bmp	1338	7	7	1
265.958	5.799	1	HighY	T3_noun.bmp	T1_verb.bmp	1378	7	7	1
271.757	5.799	6	PercN	_F3_o4.bmp	_F2_b4.bmp	1243	8	8	1
