onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.512	4.8	3	OyPn	T3_post.bmp	T1_cost.bmp	1456	7	8	0
6.312	5.299	5	PercY	_F3_o4.bmp	_F2_o4.bmp	1409	7	7	1
11.611	4.816	2	OnPy	T3_rum.bmp	T1_numb.bmp	1693	7	7	1
16.427	5.799	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1397	7	7	1
22.226	4.8	6	PercN	_F3_s6.bmp	_F0_e6.bmp	1598	8	8	1
27.026	4.799	1	OyPy	T3_fought.bmp	T1_sought.bmp	3302	n/a	7	n/a
31.825	4.799	1	OyPy	T3_scheme.bmp	T2_theme.bmp	2351	7	7	1
36.624	4.816	5	PercY	_F3_f4.bmp	_F0_f4.bmp	1424	7	7	1
41.44	5.316	1	OyPy	T3_stool.bmp	T0_fool.bmp	2216	7	7	1
46.756	5.283	1	OyPy	T3_soak.bmp	T0_oak.bmp	1676	8	7	0
52.039	5.299	3	OyPn	T3_threat.bmp	T1_wheat.bmp	2113	7	8	0
57.338	4.8	1	OyPy	T3_thread.bmp	T0_spread.bmp	1142	7	7	1
62.138	5.799	2	OnPy	T3_pile.bmp	T1_trial.bmp	1934	7	7	1
67.937	5.799	4	OnPn	T3_swap.bmp	T2_watch.bmp	2183	7	8	0
73.736	5.816	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1240	7	8	0
79.552	5.316	4	OnPn	T3_tough.bmp	T1_dull.bmp	2871	7	8	0
84.868	5.783	6	PercN	_F3_o4.bmp	_F2_b4.bmp	1604	8	8	1
90.651	5.799	1	OyPy	T3_sweep.bmp	T0_creep.bmp	2957	7	7	1
96.45	5.816	6	PercN	_F3_d6.bmp	_F1_o6.bmp	1758	8	8	1
102.266	4.799	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	3575	7	8	0
107.065	4.8	2	OnPy	T3_stroke.bmp	T1_soak.bmp	1295	7	7	1
111.865	5.299	4	OnPn	T3_trial.bmp	T0_fall.bmp	1639	8	8	1
117.164	5.799	5	PercY	_F3_s6.bmp	_F0_s6.bmp	1548	7	7	1
122.963	4.8	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1397	7	7	1
127.763	4.816	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	3302	n/a	8	n/a
132.579	5.299	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1509	7	7	1
137.878	4.799	1	OyPy	T3_beef.bmp	T1_reef.bmp	1522	7	7	1
142.677	5.8	3	OyPn	T3_wart.bmp	T1_smart.bmp	2059	8	8	1
148.477	5.799	3	OyPn	T3_dose.bmp	T0_pose.bmp	1947	8	8	1
154.276	4.799	3	OyPn	T3_touch.bmp	T1_couch.bmp	2284	7	8	0
