onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.492	5.716	1	PicY	Eng/vase.bmp	Eng/chase.bmp	1812	7	7	1
7.208	5.2	1	PicY	Eng/bell.bmp	Eng/well.bmp	1240	7	7	1
12.408	5.716	3	PicN	Eng/mask.bmp	Eng/swing.bmp	2024	8	8	1
18.124	5.216	5	PercY	Eng/perc_mask_white.bmp	Eng/perc_mask_white.bmp	1380	7	7	1
23.34	5.199	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1364	7	7	1
28.539	5.199	3	PicN	Eng/surf.bmp	Eng/plug.bmp	1469	8	8	1
33.738	6.199	1	PicY	Eng/snake.bmp	Eng/cake.bmp	1382	7	7	1
39.937	5.716	6	PercN	Eng/perc_crawl_white.bmp	Eng/perc_smell_pink.bmp	1343	8	8	1
45.653	5.2	3	PicN	Eng/tent.bmp	Eng/sit.bmp	2251	8	8	1
50.853	6.199	3	PicN	Eng/bus.bmp	Eng/crawl.bmp	2322	8	8	1
57.052	5.716	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1404	8	8	1
62.768	5.699	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1351	8	8	1
68.467	6.199	1	PicY	Eng/nose.bmp	Eng/hose.bmp	1620	7	7	1
74.666	5.716	1	PicY	Eng/steal.bmp	Eng/seal.bmp	2005	8	7	0
80.382	6.199	5	PercY	Eng/perc_seal_pink.bmp	Eng/perc_seal_pink.bmp	1537	7	7	1
86.581	6.2	6	PercN	Eng/perc_nose_white.bmp	Eng/perc_fan_brown.bmp	1330	8	8	1
92.781	5.716	3	PicN	Eng/weigh.bmp	Eng/drink.bmp	3050	8	8	1
98.497	5.182	1	PicY	Eng/man.bmp	Eng/fan.bmp	2136	8	7	0
103.679	5.699	5	PercY	Eng/perc_bus_pink.bmp	Eng/perc_bus_pink.bmp	2008	7	7	1
109.378	5.216	3	PicN	Eng/smoke.bmp	Eng/frog.bmp	2453	7	8	0
114.594	5.2	6	PercN	Eng/perc_frog_brown.bmp	Eng/perc_beard_white.bmp	1477	8	8	1
119.794	5.699	3	PicN	Eng/beard.bmp	Eng/sleep.bmp	1933	8	8	1
125.493	5.216	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	2307	8	8	1
130.709	6.199	1	PicY	Eng/purse.bmp	Eng/nurse.bmp	2210	8	7	0
136.908	6.199	3	PicN	Eng/peel.bmp	Eng/smell.bmp	2555	8	8	1
143.107	5.733	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	2068	7	7	1
148.84	6.199	5	PercY	Eng/perc_play_white.bmp	Eng/perc_play_white.bmp	1416	7	7	1
155.039	6.199	6	PercN	Eng/perc_paint_pink.bmp	Eng/perc_duck_white.bmp	1632	8	8	1
161.238	6.216	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1657	8	8	1
167.454	5.7	1	PicY	Eng/play.bmp	Eng/pray.bmp	2241	8	7	0
173.154	5.699	1	PicY	Eng/sink.bmp	Eng/wink.bmp	2278	8	7	0
178.853	5.716	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1474	7	7	1
184.569	5.699	6	PercN	Eng/perc_pray_brown.bmp	Eng/perc_steal_pink.bmp	1574	7	8	0
190.268	5.199	3	PicN	Eng/stool.bmp	Eng/pan.bmp	1435	8	8	1
195.467	5.216	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1380	8	8	1
200.683	5.2	1	PicY	Eng/ring.bmp	Eng/sing.bmp	1756	7	7	1
205.883	6.199	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1365	7	7	1
212.082	5.216	6	PercN	Eng/perc_man_pink.bmp	Eng/perc_saw_brown.bmp	1341	8	8	1
217.298	5.199	1	PicY	Eng/suck.bmp	Eng/duck.bmp	1845	8	7	0
222.497	5.699	3	PicN	Eng/bed.bmp	Eng/sweep.bmp	2102	8	8	1
228.196	6.2	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1339	7	7	1
234.396	6.199	3	PicN	Eng/saw.bmp	Eng/drum.bmp	1540	8	8	1
240.595	6.199	1	PicY	Eng/pig.bmp	Eng/wig.bmp	1484	7	7	1
246.794	5.716	5	PercY	Eng/perc_well_brown.bmp	Eng/perc_well_brown.bmp	1333	7	7	1
252.51	5.199	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1401	7	7	1
257.709	5.199	5	PercY	Eng/perc_look_brown.bmp	Eng/perc_look_brown.bmp	1290	7	7	1
262.908	6.2	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1379	8	8	1
269.108	5.716	3	PicN	Eng/paint.bmp	Eng/look.bmp	2251	8	8	1
