onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.489	4.817	3	OyPn	T3_post.bmp	T1_cost.bmp	1367	8	8	1
6.306	5.299	5	PercY	_F3_o4.bmp	_F2_o4.bmp	934	7	7	1
11.605	4.8	2	OnPy	T3_rum.bmp	T1_numb.bmp	2083	8	7	0
16.405	5.8	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1283	7	7	1
22.205	4.799	6	PercN	_F3_s6.bmp	_F0_e6.bmp	1123	8	8	1
27.004	4.8	1	OyPy	T3_fought.bmp	T1_sought.bmp	1236	7	7	1
31.804	4.8	1	OyPy	T3_scheme.bmp	T2_theme.bmp	1332	7	7	1
36.604	4.816	5	PercY	_F3_f4.bmp	_F0_f4.bmp	1028	7	7	1
41.42	5.3	1	OyPy	T3_stool.bmp	T0_fool.bmp	1508	7	7	1
46.72	5.299	1	OyPy	T3_soak.bmp	T0_oak.bmp	1336	7	7	1
52.019	5.3	3	OyPn	T3_threat.bmp	T1_wheat.bmp	2245	7	8	0
57.319	4.8	1	OyPy	T3_thread.bmp	T0_spread.bmp	2665	7	7	1
62.119	5.799	2	OnPy	T3_pile.bmp	T1_trial.bmp	1201	7	7	1
67.918	5.817	4	OnPn	T3_swap.bmp	T2_watch.bmp	1098	8	8	1
73.735	5.799	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1233	8	8	1
79.534	5.3	4	OnPn	T3_tough.bmp	T1_dull.bmp	1106	8	8	1
84.834	5.8	6	PercN	_F3_o4.bmp	_F2_b4.bmp	1038	8	8	1
90.634	5.799	1	OyPy	T3_sweep.bmp	T0_creep.bmp	1095	7	7	1
96.433	5.816	6	PercN	_F3_d6.bmp	_F1_o6.bmp	719	8	8	1
102.249	4.8	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1711	8	8	1
107.049	4.8	2	OnPy	T3_stroke.bmp	T1_soak.bmp	1903	8	7	0
111.849	5.3	4	OnPn	T3_trial.bmp	T0_fall.bmp	999	8	8	1
117.149	5.799	5	PercY	_F3_s6.bmp	_F0_s6.bmp	1567	7	7	1
122.948	4.8	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1404	7	7	1
