onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.511	6.215	1	PicY	Eng/belt.bmp	Eng/melt.bmp	1970	8	7	0
7.726	6.2	1	PicY	Eng/fall.bmp	Eng/ball.bmp	2626	8	7	0
13.926	6.199	3	PicN	Eng/point.bmp	Eng/bridge.bmp	NA	NA	8	NA
20.125	5.716	5	PercY	Eng/perc_whale_white.bmp	Eng/perc_whale_white.bmp	1659	7	7	1
25.841	5.199	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	671	NA	7	NA
31.04	5.199	3	PicN	Eng/screw.bmp	Eng/globe.bmp	1712	8	8	1
36.239	5.2	1	PicY	Eng/whip.bmp	Eng/trip.bmp	NA	NA	7	NA
41.439	5.716	6	PercN	Eng/perc_box_brown.bmp	Eng/perc_cork_pink.bmp	745	NA	8	NA
47.155	5.199	3	PicN	Eng/wing.bmp	Eng/roof.bmp	1526	8	8	1
52.354	5.699	3	PicN	Eng/climb.bmp	Eng/hay.bmp	2102	8	8	1
58.053	5.716	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1011	NA	8	NA
63.769	5.699	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	NA	NA	8	NA
69.468	5.7	1	PicY	Eng/pet.bmp	Eng/net.bmp	3788	8	7	0
75.168	5.699	1	PicY	Eng/kick.bmp	Eng/lick.bmp	2153	7	7	1
80.867	5.199	5	PercY	Eng/perc_squeeze_pink.bmp	Eng/perc_squeeze_pink.bmp	1317	7	7	1
86.066	6.199	6	PercN	Eng/perc_bridge_white.bmp	Eng/perc_climb_brown.bmp	758	NA	8	NA
92.265	5.216	3	PicN	Eng/whale.bmp	Eng/rake.bmp	NA	NA	8	NA
97.481	5.2	1	PicY	Eng/bear.bmp	Eng/pear.bmp	NA	NA	7	NA
102.681	6.199	5	PercY	Eng/perc_jar_brown.bmp	Eng/perc_jar_brown.bmp	2079	7	7	1
108.88	6.216	3	PicN	Eng/squeeze.bmp	Eng/bread.bmp	2440	8	8	1
115.096	6.199	6	PercN	Eng/perc_bat_brown.bmp	Eng/perc_trip_white.bmp	712	NA	8	NA
121.295	6.216	3	PicN	Eng/vest.bmp	Eng/bat.bmp	3441	8	8	1
127.511	5.216	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	2889	7	8	0
132.727	6.199	1	PicY	Eng/wrench.bmp	Eng/bench.bmp	NA	NA	7	NA
138.926	5.699	3	PicN	Eng/read.bmp	Eng/drive.bmp	3498	8	8	1
144.625	5.716	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	935	NA	7	NA
150.341	5.699	5	PercY	Eng/perc_shark_brown.bmp	Eng/perc_shark_brown.bmp	1515	7	7	1
156.04	5.2	6	PercN	Eng/perc_bite_white.bmp	Eng/perc_bride_pink.bmp	2352	7	8	0
161.24	6.216	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	2344	8	8	1
167.456	6.199	1	PicY	Eng/bark.bmp	Eng/shark.bmp	1665	7	7	1
173.655	5.199	1	PicY	Eng/box.bmp	Eng/fox.bmp	1569	7	7	1
178.854	6.216	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	NA	NA	7	NA
185.07	5.199	6	PercN	Eng/perc_rake_pink.bmp	Eng/perc_shell_brown.bmp	754	NA	8	NA
190.269	6.2	3	PicN	Eng/shell.bmp	Eng/heart.bmp	2419	8	8	1
196.469	5.216	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	796	NA	8	NA
201.685	5.699	1	PicY	Eng/match.bmp	Eng/catch.bmp	1756	7	7	1
207.384	5.682	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	609	NA	7	NA
213.066	5.716	6	PercN	Eng/perc_kick_pink.bmp	Eng/perc_bench_white.bmp	798	NA	8	NA
218.782	5.2	1	PicY	Eng/slide.bmp	Eng/bride.bmp	1666	7	7	1
223.982	5.699	3	PicN	Eng/cork.bmp	Eng/hair.bmp	NA	NA	8	NA
229.681	5.199	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1295	7	7	1
234.88	5.716	3	PicN	Eng/jar.bmp	Eng/dress.bmp	1799	8	8	1
240.596	5.699	1	PicY	Eng/bite.bmp	Eng/kite.bmp	980	NA	7	NA
246.295	5.2	5	PercY	Eng/perc_net_white.bmp	Eng/perc_net_white.bmp	NA	NA	7	NA
251.495	6.232	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	977	7	7	1
257.727	6.199	5	PercY	Eng/perc_catch_pink.bmp	Eng/perc_catch_pink.bmp	921	NA	7	NA
263.926	6.2	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1049	8	8	1
270.126	4.732	3	PicN	Eng/serve.bmp	Eng/pipe.bmp	NA	NA	8	NA
