onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.505	5.299	3	UnrN	T3_system.bmp	T0_head.bmp	2027	8	8	1
6.804	5.799	2	LowY	T3_speak.bmp	T0_talk.bmp	1296	7	7	1
12.603	5.8	3	UnrN	T3_cobra.bmp	T1_slipper.bmp	1425	8	8	1
18.403	5.299	2	LowY	T3_distance.bmp	T2_mile.bmp	1282	7	7	1
23.702	5.299	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1414	8	8	1
29.001	5.316	5	PercY	_F3_s4.bmp	_F2_s4.bmp	1275	7	7	1
34.317	5.3	3	UnrN	T3_chill.bmp	T0_hawk.bmp	1335	8	8	1
39.617	5.282	1	HighY	T3_thin.bmp	T0_fat.bmp	2404	7	7	1
44.899	5.299	1	HighY	T3_sketch.bmp	T0_draw.bmp	1889	7	7	1
50.198	5.3	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1358	7	7	1
55.498	4.799	1	HighY	T3_dog.bmp	T2_cat.bmp	1386	7	7	1
60.297	4.8	2	LowY	T3_guide.bmp	T1_tour.bmp	2603	7	7	1
65.097	4.799	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1300	8	8	1
69.896	5.799	3	UnrN	T3_adult.bmp	T0_pond.bmp	1204	8	8	1
75.695	5.799	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1141	7	7	1
81.494	5.8	2	LowY	T3_reef.bmp	T0_coral.bmp	1214	7	7	1
87.294	5.799	5	PercY	_F3_e6.bmp	_F1_e6.bmp	1222	7	7	1
93.093	5.799	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1183	8	8	1
98.892	4.8	1	HighY	T3_little.bmp	T1_big.bmp	1240	7	7	1
103.692	4.799	2	LowY	T3_motion.bmp	T1_movement.bmp	1289	7	7	1
108.491	4.799	3	UnrN	T3_hoof.bmp	T0_stitch.bmp	2041	8	8	1
113.29	5.8	2	LowY	T3_salad.bmp	T0_lettuce.bmp	1346	7	7	1
119.09	5.299	2	LowY	T3_lip.bmp	T1_kiss.bmp	1411	7	7	1
124.389	5.299	2	LowY	T3_shout.bmp	T1_yell.bmp	1399	7	7	1
129.688	5.299	1	HighY	T3_dime.bmp	T0_nickel.bmp	1676	7	7	1
134.987	5.3	5	PercY	_F3_o4.bmp	_F2_o4.bmp	1865	7	7	1
140.287	4.799	3	UnrN	T3_cream.bmp	T2_grip.bmp	1605	8	8	1
145.086	5.3	3	UnrN	T3_trust.bmp	T2_dozen.bmp	1454	8	8	1
150.386	4.799	3	UnrN	T3_sailing.bmp	T2_nest.bmp	1427	8	8	1
155.185	4.799	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1155	8	8	1
159.984	4.816	3	UnrN	T3_pigeon.bmp	T1_gamble.bmp	1548	8	8	1
164.8	4.8	2	LowY	T3_maple.bmp	T2_syrup.bmp	1372	7	7	1
169.6	5.782	2	LowY	T3_hop.bmp	T0_skip.bmp	2308	7	7	1
175.382	5.3	6	PercN	_F3_f6.bmp	_F1_d6.bmp	1662	8	8	1
180.682	4.799	6	PercN	_F3_d4.bmp	_F0_o4.bmp	1595	8	8	1
185.481	5.799	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1275	8	8	1
191.28	5.8	3	UnrN	T3_blanket.bmp	T1_split.bmp	1764	8	8	1
197.08	4.799	1	HighY	T3_yours.bmp	T1_mine.bmp	1341	7	7	1
201.879	5.799	3	UnrN	T3_corn.bmp	T1_blame.bmp	1229	8	8	1
207.678	5.299	3	UnrN	T3_hunter.bmp	T2_lemon.bmp	1190	8	8	1
212.977	5.3	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1163	7	7	1
218.277	4.799	6	PercN	_F3_b6.bmp	_F1_f6.bmp	1471	8	8	1
223.076	5.799	1	HighY	T3_prison.bmp	T2_jail.bmp	1400	7	7	1
228.875	4.8	2	LowY	T3_hoot.bmp	T2_owl.bmp	1409	7	7	1
233.675	5.299	6	PercN	_F3_f4.bmp	_F0_d4.bmp	1833	8	8	1
238.974	5.299	2	LowY	T3_water.bmp	T2_drink.bmp	1246	7	7	1
244.273	5.8	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1259	7	7	1
250.073	4.799	1	HighY	T3_table.bmp	T0_chair.bmp	1459	7	7	1
254.872	5.299	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1331	8	8	1
260.171	5.8	1	HighY	T3_vine.bmp	T2_grape.bmp	1753	7	7	1
265.971	5.799	1	HighY	T3_noun.bmp	T1_verb.bmp	1402	7	7	1
271.77	5.799	6	PercN	_F3_o4.bmp	_F2_b4.bmp	1410	8	8	1
277.569	4.783	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1371	7	7	1
282.352	4.799	5	PercY	_F3_b6.bmp	_F0_b6.bmp	1036	7	7	1
287.151	5.799	1	HighY	T3_lend.bmp	T1_borrow.bmp	1269	7	7	1
292.95	4.816	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1637	7	7	1
297.766	5.3	1	HighY	T3_silver.bmp	T2_gold.bmp	1798	7	7	1
303.066	5.782	5	PercY	_F3_d6.bmp	_F1_d6.bmp	1195	7	7	1
308.848	5.8	6	PercN	_F3_o6.bmp	_F2_b6.bmp	1908	8	8	1
314.648	4.332	5	PercY	_F3_d4.bmp	_F0_d4.bmp	1588	7	7	1
