onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.506	6.215	1	PicY	Sem/pole.bmp	Sem/fish.bmp	1390	7	7	1
7.721	5.2	1	PicY	Sem/horse.bmp	Sem/cow.bmp	1679	7	7	1
12.921	6.199	3	PicN	Sem/heel.bmp	Sem/chain.bmp	1327	8	8	1
19.12	6.216	5	PercY	Sem/perc_shave_pink.bmp	Sem/perc_shave_pink.bmp	1368	7	7	1
25.336	5.199	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1296	7	7	1
30.535	5.199	3	PicN	Sem/tow.bmp	Sem/fold.bmp	1401	8	8	1
35.734	5.216	1	PicY	Sem/sword.bmp	Sem/knife.bmp	1578	7	7	1
40.95	5.7	6	PercN	Sem/perc_type_pink.bmp	Sem/perc_wheel_brown.bmp	1354	8	8	1
46.65	5.199	3	PicN	Sem/ride.bmp	Sem/chair.bmp	1878	8	8	1
51.849	5.716	3	PicN	Sem/top.bmp	Sem/bone.bmp	1423	8	8	1
57.565	5.199	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1427	8	8	1
62.764	6.199	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1492	8	8	1
68.963	5.716	1	PicY	Sem/moon.bmp	Sem/sun.bmp	1373	7	7	1
74.679	6.2	1	PicY	Sem/dive.bmp	Sem/swim.bmp	1017	7	7	1
80.879	5.699	5	PercY	Sem/perc_bowl_brown.bmp	Sem/perc_bowl_brown.bmp	1482	7	7	1
86.578	5.216	6	PercN	Sem/perc_ghost_white.bmp	Sem/perc_bone_brown.bmp	1406	8	8	1
91.794	5.199	3	PicN	Sem/ghost.bmp	Sem/shave.bmp	1526	8	8	1
96.993	5.2	1	PicY	Sem/tire.bmp	Sem/wheel.bmp	1895	7	7	1
102.193	5.199	5	PercY	Sem/perc_cow_white.bmp	Sem/perc_cow_white.bmp	1296	7	7	1
107.392	6.217	3	PicN	Sem/cloud.bmp	Sem/blimp.bmp	1704	8	8	1
113.609	6.215	6	PercN	Sem/perc_sun_pink.bmp	Sem/perc_ride_white.bmp	1752	8	8	1
119.824	5.699	3	PicN	Sem/type.bmp	Sem/tank.bmp	1617	8	8	1
125.523	6.199	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1982	8	8	1
131.722	5.699	1	PicY	Sem/cheese.bmp	Sem/mouse.bmp	1422	7	7	1
137.421	5.2	3	PicN	Sem/hoof.bmp	Sem/church.bmp	1779	8	8	1
142.621	5.716	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1956	7	7	1
148.337	6.199	5	PercY	Sem/perc_dog_white.bmp	Sem/perc_dog_white.bmp	1400	7	7	1
154.536	5.699	6	PercN	Sem/perc_run_brown.bmp	Sem/perc_cheese_white.bmp	4004	NA	8	NA
160.235	5.216	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	2125	7	8	0
165.451	5.199	1	PicY	Sem/dog.bmp	Sem/cat.bmp	1637	7	7	1
170.65	6.2	1	PicY	Sem/walk.bmp	Sem/run.bmp	3390	7	7	1
176.85	6.215	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	4504	NA	7	NA
183.065	6.2	6	PercN	Sem/perc_pole_brown.bmp	Sem/perc_church_pink.bmp	1351	8	8	1
189.265	5.699	3	PicN	Sem/cut.bmp	Sem/lamp.bmp	1472	8	8	1
194.964	5.716	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1676	8	8	1
200.68	5.699	1	PicY	Sem/fork.bmp	Sem/spoon.bmp	1952	7	7	1
206.379	5.699	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1461	7	7	1
212.078	5.216	6	PercN	Sem/perc_tank_white.bmp	Sem/perc_fork_pink.bmp	1402	8	8	1
217.294	5.7	1	PicY	Sem/nest.bmp	Sem/bird.bmp	1410	7	7	1
222.994	6.199	3	PicN	Sem/pinch.bmp	Sem/bowl.bmp	1399	8	8	1
229.193	5.216	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1583	7	7	1
234.409	5.699	3	PicN	Sem/glove.bmp	Sem/crib.bmp	1479	8	8	1
240.108	6.216	1	PicY	Sem/fly.bmp	Sem/bug.bmp	1404	7	7	1
246.324	5.216	5	PercY	Sem/perc_horse_pink.bmp	Sem/perc_horse_pink.bmp	1316	7	7	1
251.54	6.182	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1332	7	7	1
257.722	5.7	5	PercY	Sem/perc_cloud_brown.bmp	Sem/perc_cloud_brown.bmp	1374	7	7	1
263.422	5.716	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1761	8	8	1
269.138	5.732	3	PicN	Sem/doll.bmp	Sem/witch.bmp	1447	8	8	1
