onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.498	6.616	1	Onset	GemM2.mpg	JetM1.mpg	4022	8	7	0
8.114	6.116	2	Offset	DimF2.mpg	HimF1.mpg	2270	8	7	0
14.23	5.599	3	Diff	TapM2.mpg	HisM2.mpg	3251	8	8	1
19.829	5.599	3	Diff	HotF1.mpg	RagF1.mpg	3147	7	8	0
25.428	5.599	3	Diff	FatM2.mpg	JobM2.mpg	1548	8	8	1
31.027	6.116	5	PercY	CheeksM1.mpg	CheeksM1.mpg	1996	7	7	1
37.143	5.6	2	Offset	DamM1.mpg	HamM2.mpg	1681	8	7	0
42.743	5.599	1	Onset	PigM2.mpg	PinM2.mpg	2050	7	7	1
48.342	5.616	2	Offset	KidF1.mpg	LidF1.mpg	2618	7	7	1
53.958	6.599	3	Diff	HitM2.mpg	CapM2.mpg	4058	8	8	1
60.557	6.099	6	PercN	CheeksF1.mpg	TongueF1.mpg	1539	8	8	1
66.656	6.116	2	Offset	GodM2.mpg	NodM2.mpg	2392	7	7	1
72.772	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1476	7	7	1
79.371	5.6	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1805	7	7	1
84.971	5.599	5	PercY	TongueM2.mpg	TongueM2.mpg	3703	n/a	7	n/a
90.57	5.599	6	PercN	TeethF1.mpg	CheeksF1.mpg	3703	n/a	8	n/a
96.169	5.599	1	Onset	MudF1.mpg	MugF2.mpg	1687	7	7	1
101.768	6.116	3	Diff	GasF1.mpg	PopF2.mpg	3440	8	8	1
107.884	6.099	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	4204	n/a	8	n/a
113.983	5.6	5	PercY	TeethF1.mpg	TeethF1.mpg	1865	7	7	1
119.583	6.116	3	Diff	SetM2.mpg	JamM2.mpg	3050	8	8	1
125.699	6.099	6	PercN	CheeksM1.mpg	TeethM1.mpg	3766	8	8	1
131.798	5.616	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1138	8	8	1
137.414	6.099	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1234	7	7	1
143.513	6.616	6	PercN	TeethM1.mpg	TongueM2.mpg	4704	n/a	8	n/a
150.129	6.599	3	Diff	PutM2.mpg	LogM2.mpg	1943	8	8	1
156.728	6.616	5	PercY	TongueF1.mpg	TongueF1.mpg	1648	7	7	1
163.344	6.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1096	8	8	1
169.943	5.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1281	7	7	1
175.542	6.116	3	Diff	HatM2.mpg	PubM2.mpg	2834	8	8	1
181.658	5.599	6	PercN	TongueM2.mpg	CheeksM1.mpg	1670	8	8	1
187.257	6.1	1	Onset	RapF1.mpg	RatF1.mpg	4354	8	7	0
193.357	6.099	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1548	7	7	1
199.456	6.616	3	Diff	JigF1.mpg	PutF1.mpg	1560	8	8	1
206.072	5.599	3	Diff	FunF1.mpg	LipF1.mpg	3193	8	8	1
211.671	6.099	1	Onset	BigM2.mpg	BidM2.mpg	4204	n/a	7	n/a
217.77	6.099	5	PercY	CheeksF1.mpg	CheeksF1.mpg	1725	7	7	1
223.869	5.6	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1339	8	8	1
229.469	6.599	2	Offset	GapM2.mpg	LapM2.mpg	4704	n/a	7	n/a
236.068	6.616	2	Offset	CanF1.mpg	PanF1.mpg	2700	7	7	1
242.684	6.099	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	2301	8	8	1
248.783	6.116	3	Diff	MenF1.mpg	CupF2.mpg	4145	8	8	1
254.899	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1174	7	7	1
261.498	6.616	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1734	8	8	1
268.114	6.615	3	Diff	LogF1.mpg	HatF1.mpg	1927	8	8	1
274.729	6.6	1	Onset	SumF1.mpg	SonF1.mpg	3127	7	7	1
281.329	6.599	6	PercN	TongueF1.mpg	TeethF1.mpg	2392	8	8	1
287.928	6.149	5	PercY	TeethM1.mpg	TeethM1.mpg	1576	7	7	1
