onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.514	4.8	3	OyPn	T3_post.bmp	T1_cost.bmp	2830	7	8	0
6.314	5.299	5	PercY	_F3_o4.bmp	_F2_o4.bmp	1566	7	7	1
11.613	4.8	2	OnPy	T3_rum.bmp	T1_numb.bmp	2555	7	7	1
16.413	5.815	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1428	7	7	1
22.228	4.8	6	PercN	_F3_s6.bmp	_F0_e6.bmp	1180	8	8	1
27.028	4.799	1	OyPy	T3_fought.bmp	T1_sought.bmp	1684	7	7	1
31.827	4.816	1	OyPy	T3_scheme.bmp	T2_theme.bmp	3021	7	7	1
36.643	4.8	5	PercY	_F3_f4.bmp	_F0_f4.bmp	1333	7	7	1
41.443	5.299	1	OyPy	T3_stool.bmp	T0_fool.bmp	2509	7	7	1
46.742	5.299	1	OyPy	T3_soak.bmp	T0_oak.bmp	1378	7	7	1
52.041	5.3	3	OyPn	T3_threat.bmp	T1_wheat.bmp	2743	8	8	1
57.341	4.799	1	OyPy	T3_thread.bmp	T0_spread.bmp	2268	7	7	1
62.14	5.799	2	OnPy	T3_pile.bmp	T1_trial.bmp	3460	8	7	0
67.939	5.799	4	OnPn	T3_swap.bmp	T2_watch.bmp	1525	8	8	1
73.738	5.816	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1990	8	8	1
79.554	5.3	4	OnPn	T3_tough.bmp	T1_dull.bmp	3166	8	8	1
84.854	5.799	6	PercN	_F3_o4.bmp	_F2_b4.bmp	1298	8	8	1
90.653	5.799	1	OyPy	T3_sweep.bmp	T0_creep.bmp	2891	8	7	0
96.452	5.799	6	PercN	_F3_d6.bmp	_F1_o6.bmp	2556	8	8	1
102.251	4.817	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	2317	8	8	1
107.068	4.799	2	OnPy	T3_stroke.bmp	T1_soak.bmp	3526	8	7	0
111.867	5.299	4	OnPn	T3_trial.bmp	T0_fall.bmp	3237	7	8	0
117.166	5.8	5	PercY	_F3_s6.bmp	_F0_s6.bmp	1970	7	7	1
122.966	4.799	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	2963	7	7	1
127.765	4.8	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	3388	8	8	1
132.565	5.315	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	2180	8	7	0
137.88	4.8	1	OyPy	T3_beef.bmp	T1_reef.bmp	3302	n/a	7	n/a
142.68	5.799	3	OyPn	T3_wart.bmp	T1_smart.bmp	1408	8	8	1
148.479	5.799	3	OyPn	T3_dose.bmp	T0_pose.bmp	1945	8	8	1
154.278	4.8	3	OyPn	T3_touch.bmp	T1_couch.bmp	2850	7	8	0
159.078	4.799	6	PercN	_F3_e6.bmp	_F0_s6.bmp	2763	8	8	1
163.877	5.833	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1219	8	8	1
169.71	5.799	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1867	7	7	1
175.509	5.282	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	3043	8	8	1
180.791	4.8	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	3594	7	7	1
185.591	5.299	4	OnPn	T3_port.bmp	T1_warm.bmp	3553	8	8	1
190.89	5.816	2	OnPy	T3_june.bmp	T2_noon.bmp	2214	8	7	0
196.706	4.799	4	OnPn	T3_wreath.bmp	T0_leap.bmp	3022	8	8	1
201.505	4.8	5	PercY	_F3_b6.bmp	_F2_b6.bmp	3079	8	7	0
206.305	5.299	3	OyPn	T3_glove.bmp	T0_stove.bmp	2479	8	8	1
211.604	5.799	1	OyPy	T3_numb.bmp	T1_crumb.bmp	4292	8	7	0
217.403	4.8	3	OyPn	T3_stood.bmp	T2_flood.bmp	3302	n/a	8	n/a
222.203	5.316	5	PercY	_F3_s4.bmp	_F1_s4.bmp	3349	8	7	0
227.519	5.799	4	OnPn	T3_smart.bmp	T1_drought.bmp	2273	8	8	1
233.318	5.299	2	OnPy	T3_stir.bmp	T2_blur.bmp	2970	8	7	0
238.617	5.3	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1503	8	8	1
243.917	5.299	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1299	7	7	1
249.216	5.816	3	OyPn	T3_pool.bmp	T0_wool.bmp	2056	8	8	1
255.032	5.299	3	OyPn	T3_fought.bmp	T2_drought.bmp	2584	8	8	1
260.331	4.8	2	OnPy	T3_flight.bmp	T1_spite.bmp	3326	8	7	0
265.131	5.299	2	OnPy	T3_scheme.bmp	T0_cream.bmp	2253	7	7	1
270.43	5.299	6	PercN	_F3_b6.bmp	_F2_f6.bmp	1354	8	8	1
275.729	5.8	4	OnPn	T3_ghost.bmp	T0_pose.bmp	2815	7	8	0
281.529	4.816	4	OnPn	T3_grace.bmp	T1_fence.bmp	1392	8	8	1
286.345	4.799	3	OyPn	T3_dull.bmp	T2_bull.bmp	3016	7	8	0
291.144	4.799	4	OnPn	T3_ford.bmp	T2_rod.bmp	2240	8	8	1
295.943	5.316	1	OyPy	T3_strap.bmp	T2_gap.bmp	3000	8	7	0
301.259	5.3	4	OnPn	T3_stamp.bmp	T2_tomb.bmp	2789	8	8	1
306.559	5.282	2	OnPy	T3_wheel.bmp	T0_deal.bmp	1722	7	7	1
311.841	5.316	2	OnPy	T3_leap.bmp	T2_sweep.bmp	3799	7	7	1
317.157	4.8	4	OnPn	T3_fault.bmp	T2_note.bmp	1235	8	8	1
321.957	5.799	1	OyPy	T3_bull.bmp	T2_full.bmp	3867	7	7	1
327.756	5.799	2	OnPy	T3_chase.bmp	T2_grace.bmp	2468	8	7	0
333.555	4.8	2	OnPy	T3_float.bmp	T0_note.bmp	2053	8	7	0
338.355	5.815	2	OnPy	T3_bride.bmp	T0_dried.bmp	2094	7	7	1
344.17	5.8	4	OnPn	T3_thief.bmp	T0_plead.bmp	2702	8	8	1
349.97	5.299	1	OyPy	T3_bluff.bmp	T2_puff.bmp	2326	7	7	1
355.269	5.799	5	PercY	_F3_b4.bmp	_F1_b4.bmp	1411	7	7	1
361.068	5.8	1	OyPy	T3_shove.bmp	T1_glove.bmp	2876	8	7	0
366.868	5.316	6	PercN	_F3_d4.bmp	_F1_o4.bmp	1925	8	8	1
372.184	5.799	3	OyPn	T3_stamp.bmp	T2_swamp.bmp	3001	8	8	1
377.983	4.833	3	OyPn	T3_pint.bmp	T0_hint.bmp	2025	7	8	0
