onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.504	6.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	4698	n/a	8	n/a
8.103	6.099	1	HS	home.mpg	deaf.mpg	3529	8	7	0
14.202	6.099	5	PercY	nose.mpg	nose.mpg	1262	7	7	1
20.301	6.583	3	Diff	hear.mpg	because.mpg	1707	8	8	1
26.884	5.599	2	Loc	nut.mpg	not.mpg	2541	8	7	0
32.483	5.599	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	3698	n/a	7	n/a
38.082	6.099	3	Diff	address2.mpg	bone2.mpg	1478	8	8	1
44.181	6.583	2	Loc	funny.mpg	cute.mpg	1427	7	7	1
50.764	6.099	6	PercN	nose2.mpg	shoulders2.mpg	1396	8	8	1
56.863	6.099	1	HS	challenge2.mpg	meet2.mpg	2897	7	7	1
62.962	6.1	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	4198	n/a	7	n/a
69.062	5.582	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	3698	n/a	8	n/a
74.644	6.116	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	4198	n/a	7	n/a
80.76	6.599	3	Diff	bored.mpg	experience.mpg	1608	8	8	1
87.359	5.583	5	PercY	shoulders.mpg	shoulders.mpg	1402	7	7	1
92.942	6.082	3	Diff	hour2.mpg	cracker2.mpg	1307	8	8	1
99.024	6.1	3	Diff	snob.mpg	aunt.mpg	1592	8	8	1
105.124	5.599	6	PercN	shoulders2.mpg	hair2.mpg	1941	8	8	1
110.723	5.599	3	Diff	encourage2.mpg	president2.mpg	1517	8	8	1
116.322	5.583	6	PercN	shoulders.mpg	nose.mpg	1295	8	8	1
121.905	6.099	3	Diff	mouse.mpg	dentist.mpg	2935	8	8	1
128.004	5.599	3	Diff	doctor.mpg	children.mpg	2452	8	8	1
133.603	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	4698	n/a	7	n/a
140.202	6.583	5	PercY	hair2.mpg	hair2.mpg	1014	7	7	1
146.785	5.599	1	HS	meat2.mpg	earth2.mpg	1647	7	7	1
152.384	6.599	1	HS	dry2.mpg	experienced2.mpg	1776	8	7	0
158.983	6.1	2	Loc	mad.mpg	tiger.mpg	1401	8	7	0
165.083	6.082	5	PercY	nose2.mpg	nose2.mpg	990	7	7	1
171.165	5.599	5	PercY	shoulders2.mpg	shoulders2.mpg	1075	7	7	1
176.764	6.1	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	4198	n/a	8	n/a
182.864	5.599	2	Loc	sock2.mpg	star2.mpg	1577	8	7	0
188.463	5.582	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	3698	n/a	8	n/a
194.045	6.6	1	HS	convince.mpg	hit.mpg	1691	7	7	1
200.645	6.099	6	PercN	nose.mpg	hair.mpg	1188	8	8	1
206.744	6.616	2	Loc	general2.mpg	open-minded2.mpg	1408	8	7	0
213.36	6.565	3	Diff	upset2.mpg	angry-mad2.mpg	1785	8	8	1
219.925	6.6	3	Diff	surprise2.mpg	flower2.mpg	1939	8	8	1
226.525	6.599	5	PercY	hair.mpg	hair.mpg	1188	7	7	1
233.124	6.599	6	PercN	hair2.mpg	nose2.mpg	1828	8	8	1
239.723	6.582	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	4698	n/a	7	n/a
246.305	6.1	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	4198	n/a	8	n/a
252.405	5.599	1	HS	contact.mpg	game.mpg	1732	8	7	0
258.004	5.599	3	Diff	newspaper.mpg	wood.mpg	1684	8	8	1
263.603	5.583	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	3698	n/a	7	n/a
269.186	5.599	3	Diff	know2.mpg	look-for2.mpg	1533	8	8	1
274.785	6.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	4698	n/a	8	n/a
281.384	6.599	6	PercN	hair.mpg	shoulders.mpg	1200	8	8	1
287.983	5.616	2	Loc	summer2.mpg	ugly2.mpg	1704	8	7	0
