onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.512	6.199	1	PicY	Eng/belt.bmp	Eng/melt.bmp	2096	8	7	0
7.711	6.216	1	PicY	Eng/fall.bmp	Eng/ball.bmp	2993	8	7	0
13.927	6.2	3	PicN	Eng/point.bmp	Eng/bridge.bmp	4369	7	8	0
20.127	5.699	5	PercY	Eng/perc_whale_white.bmp	Eng/perc_whale_white.bmp	1426	7	7	1
25.826	5.216	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1070	7	7	1
31.042	5.199	3	PicN	Eng/screw.bmp	Eng/globe.bmp	2446	8	8	1
36.241	5.199	1	PicY	Eng/whip.bmp	Eng/trip.bmp	3343	7	7	1
41.44	5.7	6	PercN	Eng/perc_box_brown.bmp	Eng/perc_cork_pink.bmp	1352	8	8	1
47.14	5.199	3	PicN	Eng/wing.bmp	Eng/roof.bmp	n/a	n/a	8	n/a
52.339	5.699	3	PicN	Eng/climb.bmp	Eng/hay.bmp	2853	7	8	0
58.038	5.716	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1578	8	8	1
63.754	5.699	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1678	8	8	1
69.453	5.7	1	PicY	Eng/pet.bmp	Eng/net.bmp	1659	7	7	1
75.153	5.716	1	PicY	Eng/kick.bmp	Eng/lick.bmp	2623	7	7	1
80.869	5.216	5	PercY	Eng/perc_squeeze_pink.bmp	Eng/perc_squeeze_pink.bmp	1491	7	7	1
86.085	6.199	6	PercN	Eng/perc_bridge_white.bmp	Eng/perc_climb_brown.bmp	1131	8	8	1
92.284	5.216	3	PicN	Eng/whale.bmp	Eng/rake.bmp	2140	8	8	1
97.5	5.199	1	PicY	Eng/bear.bmp	Eng/pear.bmp	1852	8	7	0
102.699	6.2	5	PercY	Eng/perc_jar_brown.bmp	Eng/perc_jar_brown.bmp	2549	8	7	0
108.899	6.215	3	PicN	Eng/squeeze.bmp	Eng/bread.bmp	3239	7	8	0
115.114	6.2	6	PercN	Eng/perc_bat_brown.bmp	Eng/perc_trip_white.bmp	n/a	n/a	8	n/a
121.314	6.199	3	PicN	Eng/vest.bmp	Eng/bat.bmp	2591	8	8	1
127.513	5.199	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1231	8	8	1
132.712	6.216	1	PicY	Eng/wrench.bmp	Eng/bench.bmp	1399	7	7	1
138.928	5.699	3	PicN	Eng/read.bmp	Eng/drive.bmp	1320	8	8	1
144.627	5.716	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	n/a	n/a	7	n/a
150.343	5.7	5	PercY	Eng/perc_shark_brown.bmp	Eng/perc_shark_brown.bmp	913	7	7	1
156.043	5.199	6	PercN	Eng/perc_bite_white.bmp	Eng/perc_bride_pink.bmp	3118	7	8	0
161.242	6.199	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1790	8	8	1
167.441	6.199	1	PicY	Eng/bark.bmp	Eng/shark.bmp	1502	7	7	1
173.64	5.2	1	PicY	Eng/box.bmp	Eng/fox.bmp	2560	7	7	1
178.84	6.199	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	2633	8	7	0
185.039	5.216	6	PercN	Eng/perc_rake_pink.bmp	Eng/perc_shell_brown.bmp	n/a	n/a	8	n/a
190.255	6.199	3	PicN	Eng/shell.bmp	Eng/heart.bmp	529	n/a	8	n/a
196.454	5.199	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1362	8	8	1
201.653	5.716	1	PicY	Eng/match.bmp	Eng/catch.bmp	2843	7	7	1
207.369	5.7	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	599	n/a	7	n/a
213.069	5.716	6	PercN	Eng/perc_kick_pink.bmp	Eng/perc_bench_white.bmp	n/a	n/a	8	n/a
218.785	5.216	1	PicY	Eng/slide.bmp	Eng/bride.bmp	1608	8	7	0
224.001	5.699	3	PicN	Eng/cork.bmp	Eng/hair.bmp	n/a	n/a	8	n/a
229.7	5.199	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	n/a	n/a	7	n/a
234.899	5.716	3	PicN	Eng/jar.bmp	Eng/dress.bmp	1814	8	8	1
240.615	5.699	1	PicY	Eng/bite.bmp	Eng/kite.bmp	3082	7	7	1
246.314	5.2	5	PercY	Eng/perc_net_white.bmp	Eng/perc_net_white.bmp	1390	7	7	1
251.514	6.216	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1615	7	7	1
257.73	6.199	5	PercY	Eng/perc_catch_pink.bmp	Eng/perc_catch_pink.bmp	2135	8	7	0
263.929	6.199	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1311	8	8	1
270.128	4.716	3	PicN	Eng/serve.bmp	Eng/pipe.bmp	2168	8	8	1
