onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.517	6.582	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1555	8	8	1
8.099	6.1	1	HS	home.mpg	deaf.mpg	1900	8	7	0
14.199	6.099	5	PercY	nose.mpg	nose.mpg	1833	7	7	1
20.298	6.599	3	Diff	hear.mpg	because.mpg	1925	8	8	1
26.897	5.583	2	Loc	nut.mpg	not.mpg	2135	8	7	0
32.48	5.599	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1873	7	7	1
38.079	6.099	3	Diff	address2.mpg	bone2.mpg	2904	8	8	1
44.178	6.599	2	Loc	funny.mpg	cute.mpg	2238	8	7	0
50.777	6.083	6	PercN	nose2.mpg	shoulders2.mpg	2520	8	8	1
56.86	6.082	1	HS	challenge2.mpg	meet2.mpg	1764	7	7	1
62.942	6.1	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	2010	7	7	1
69.042	5.616	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	2023	8	8	1
74.658	6.065	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1336	7	7	1
80.723	6.6	3	Diff	bored.mpg	experience.mpg	2741	7	8	0
87.323	5.599	5	PercY	shoulders.mpg	shoulders.mpg	1758	7	7	1
92.922	6.099	3	Diff	hour2.mpg	cracker2.mpg	3246	8	8	1
99.021	6.099	3	Diff	snob.mpg	aunt.mpg	2404	7	8	0
105.12	5.6	6	PercN	shoulders2.mpg	hair2.mpg	1832	8	8	1
110.72	5.599	3	Diff	encourage2.mpg	president2.mpg	1177	8	8	1
116.319	5.599	6	PercN	shoulders.mpg	nose.mpg	1985	8	8	1
121.918	6.083	3	Diff	mouse.mpg	dentist.mpg	1683	8	8	1
128.001	5.599	3	Diff	doctor.mpg	children.mpg	2655	8	8	1
133.6	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1760	7	7	1
140.199	6.599	5	PercY	hair2.mpg	hair2.mpg	2041	7	7	1
146.798	5.583	1	HS	meat2.mpg	earth2.mpg	2018	7	7	1
152.381	6.599	1	HS	dry2.mpg	experienced2.mpg	3099	8	7	0
158.98	6.099	2	Loc	mad.mpg	tiger.mpg	1804	7	7	1
165.079	6.1	5	PercY	nose2.mpg	nose2.mpg	4198	NA	7	NA
171.179	5.582	5	PercY	shoulders2.mpg	shoulders2.mpg	1494	7	7	1
176.761	6.099	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	847	8	8	1
182.86	5.6	2	Loc	sock2.mpg	star2.mpg	2620	8	7	0
188.46	5.566	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1324	8	8	1
194.026	6.599	1	HS	convince.mpg	hit.mpg	4698	NA	7	NA
200.625	6.099	6	PercN	nose.mpg	hair.mpg	2519	7	8	0
206.724	6.599	2	Loc	general2.mpg	open-minded2.mpg	1476	7	7	1
213.323	6.583	3	Diff	upset2.mpg	angry-mad2.mpg	2997	8	8	1
219.906	6.599	3	Diff	surprise2.mpg	flower2.mpg	4698	NA	8	NA
226.505	6.599	5	PercY	hair.mpg	hair.mpg	383	7	7	1
233.104	6.616	6	PercN	hair2.mpg	nose2.mpg	431	8	8	1
239.72	6.582	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	3288	8	7	0
246.302	6.1	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	474	8	8	1
252.402	5.599	1	HS	contact.mpg	game.mpg	1975	7	7	1
258.001	5.599	3	Diff	newspaper.mpg	wood.mpg	271	8	8	1
263.6	5.583	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	3698	NA	7	NA
269.183	5.599	3	Diff	know2.mpg	look-for2.mpg	257	8	8	1
274.782	6.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1402	8	8	1
281.381	6.599	6	PercN	hair.mpg	shoulders.mpg	2683	8	8	1
287.98	5.633	2	Loc	summer2.mpg	ugly2.mpg	2508	7	7	1
