onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.515	6.2	1	PicY	Sem/train.bmp	Sem/track.bmp	1453	7	7	1
7.715	5.199	1	PicY	Sem/key.bmp	Sem/lock.bmp	1493	7	7	1
12.914	5.716	3	PicN	Sem/harp.bmp	Sem/corn.bmp	1525	8	8	1
18.63	5.199	5	PercY	Sem/perc_shoe_brown.bmp	Sem/perc_shoe_brown.bmp	1786	7	7	1
23.829	5.2	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1667	7	7	1
29.029	6.215	3	PicN	Sem/skunk.bmp	Sem/scoop.bmp	1540	8	8	1
35.244	6.2	1	PicY	Sem/plate.bmp	Sem/cup.bmp	1844	7	7	1
41.444	5.699	6	PercN	Sem/perc_hatch_brown.bmp	Sem/perc_crab_pink.bmp	1724	8	8	1
47.143	6.216	3	PicN	Sem/cane.bmp	Sem/bounce.bmp	1441	8	8	1
53.359	5.199	3	PicN	Sem/wave.bmp	Sem/boot.bmp	1577	8	8	1
58.558	6.199	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1434	8	8	1
64.757	5.216	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1443	8	8	1
69.973	5.716	1	PicY	Sem/king.bmp	Sem/queen.bmp	1627	7	7	1
75.689	5.2	1	PicY	Sem/shoe.bmp	Sem/sock.bmp	1471	7	7	1
80.889	6.199	5	PercY	Sem/perc_light_white.bmp	Sem/perc_light_white.bmp	1368	7	7	1
87.088	5.199	6	PercN	Sem/perc_pour_white.bmp	Sem/perc_mop_pink.bmp	1592	8	8	1
92.287	5.199	3	PicN	Sem/pour.bmp	Sem/crab.bmp	2289	8	8	1
97.486	5.716	1	PicY	Sem/break.bmp	Sem/fix.bmp	2506	8	7	0
103.202	5.7	5	PercY	Sem/perc_rope_pink.bmp	Sem/perc_rope_pink.bmp	1502	7	7	1
108.902	5.199	3	PicN	Sem/bomb.bmp	Sem/nail.bmp	1370	8	8	1
114.101	6.216	6	PercN	Sem/perc_boy_white.bmp	Sem/perc_king_brown.bmp	1395	8	8	1
120.317	6.199	3	PicN	Sem/hat.bmp	Sem/fire.bmp	1467	8	8	1
126.516	5.199	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	876	8	8	1
131.715	6.216	1	PicY	Sem/leaf.bmp	Sem/tree.bmp	1709	7	7	1
137.931	5.7	3	PicN	Sem/safe.bmp	Sem/drip.bmp	1461	8	8	1
143.631	5.699	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1674	7	7	1
149.33	6.216	5	PercY	Sem/perc_scoop_brown.bmp	Sem/perc_scoop_brown.bmp	1574	7	7	1
155.546	5.699	6	PercN	Sem/perc_queen_pink.bmp	Sem/perc_key_brown.bmp	1582	8	8	1
161.245	5.699	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	2363	8	8	1
166.944	5.216	1	PicY	Sem/shirt.bmp	Sem/tie.bmp	1432	7	7	1
172.16	5.699	1	PicY	Sem/light.bmp	Sem/bulb.bmp	3688	8	7	0
177.859	5.2	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1429	7	7	1
183.059	6.199	6	PercN	Sem/perc_pants_pink.bmp	Sem/perc_priest_white.bmp	1693	8	8	1
189.258	5.216	3	PicN	Sem/priest.bmp	Sem/float.bmp	1453	8	8	1
194.474	5.699	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1134	8	8	1
200.173	6.216	1	PicY	Sem/girl.bmp	Sem/boy.bmp	2147	8	7	0
206.389	6.216	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1202	7	7	1
212.605	5.183	6	PercN	Sem/perc_cup_brown.bmp	Sem/perc_book_white.bmp	1899	7	8	0
217.788	5.199	1	PicY	Sem/truck.bmp	Sem/car.bmp	1412	7	7	1
222.987	5.716	3	PicN	Sem/sweat.bmp	Sem/book.bmp	1333	8	8	1
228.703	5.699	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1321	7	7	1
234.402	6.199	3	PicN	Sem/hatch.bmp	Sem/deer.bmp	2438	7	8	0
240.601	5.716	1	PicY	Sem/mop.bmp	Sem/broom.bmp	1431	7	7	1
246.317	5.7	5	PercY	Sem/perc_truck_pink.bmp	Sem/perc_truck_pink.bmp	1475	7	7	1
252.017	6.199	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1496	7	7	1
258.216	5.216	5	PercY	Sem/perc_deer_white.bmp	Sem/perc_deer_white.bmp	2072	7	7	1
263.432	6.199	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	3256	7	8	0
269.631	5.233	3	PicN	Sem/pants.bmp	Sem/rope.bmp	1777	8	8	1
