onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.513	6.199	1	PicY	Sem/train.bmp	Sem/track.bmp	1415	7	7	1
7.712	5.216	1	PicY	Sem/key.bmp	Sem/lock.bmp	1336	7	7	1
12.928	5.699	3	PicN	Sem/harp.bmp	Sem/corn.bmp	1376	8	8	1
18.627	5.2	5	PercY	Sem/perc_shoe_brown.bmp	Sem/perc_shoe_brown.bmp	1301	7	7	1
23.827	5.216	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1454	7	7	1
29.043	6.199	3	PicN	Sem/skunk.bmp	Sem/scoop.bmp	2022	8	8	1
35.242	6.199	1	PicY	Sem/plate.bmp	Sem/cup.bmp	1358	7	7	1
41.441	5.716	6	PercN	Sem/perc_hatch_brown.bmp	Sem/perc_crab_pink.bmp	1359	8	8	1
47.157	6.199	3	PicN	Sem/cane.bmp	Sem/bounce.bmp	1819	8	8	1
53.356	5.2	3	PicN	Sem/wave.bmp	Sem/boot.bmp	2036	7	8	0
58.556	6.232	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1373	8	8	1
64.788	5.199	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1324	8	8	1
69.987	5.683	1	PicY	Sem/king.bmp	Sem/queen.bmp	1285	7	7	1
75.67	5.199	1	PicY	Sem/shoe.bmp	Sem/sock.bmp	1386	7	7	1
80.869	6.216	5	PercY	Sem/perc_light_white.bmp	Sem/perc_light_white.bmp	1370	7	7	1
87.085	5.2	6	PercN	Sem/perc_pour_white.bmp	Sem/perc_mop_pink.bmp	1379	8	8	1
92.285	5.199	3	PicN	Sem/pour.bmp	Sem/crab.bmp	2052	8	8	1
97.484	5.716	1	PicY	Sem/break.bmp	Sem/fix.bmp	3052	8	7	0
103.2	5.699	5	PercY	Sem/perc_rope_pink.bmp	Sem/perc_rope_pink.bmp	1328	7	7	1
108.899	5.199	3	PicN	Sem/bomb.bmp	Sem/nail.bmp	1749	8	8	1
114.098	6.216	6	PercN	Sem/perc_boy_white.bmp	Sem/perc_king_brown.bmp	1230	8	8	1
120.314	6.199	3	PicN	Sem/hat.bmp	Sem/fire.bmp	1390	8	8	1
126.513	5.2	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	975	8	8	1
131.713	6.216	1	PicY	Sem/leaf.bmp	Sem/tree.bmp	1479	7	7	1
137.929	5.699	3	PicN	Sem/safe.bmp	Sem/drip.bmp	1663	8	8	1
143.628	5.699	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1364	7	7	1
149.327	6.216	5	PercY	Sem/perc_scoop_brown.bmp	Sem/perc_scoop_brown.bmp	1433	7	7	1
155.543	5.699	6	PercN	Sem/perc_queen_pink.bmp	Sem/perc_key_brown.bmp	1297	8	8	1
161.242	5.7	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1206	8	8	1
166.942	5.216	1	PicY	Sem/shirt.bmp	Sem/tie.bmp	1395	7	7	1
172.158	5.699	1	PicY	Sem/light.bmp	Sem/bulb.bmp	1579	7	7	1
177.857	5.199	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1439	7	7	1
183.056	6.216	6	PercN	Sem/perc_pants_pink.bmp	Sem/perc_priest_white.bmp	1464	8	8	1
189.272	5.216	3	PicN	Sem/priest.bmp	Sem/float.bmp	1392	8	8	1
194.488	5.699	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1584	8	8	1
200.187	6.2	1	PicY	Sem/girl.bmp	Sem/boy.bmp	1373	7	7	1
206.387	6.199	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1494	7	7	1
212.586	5.199	6	PercN	Sem/perc_cup_brown.bmp	Sem/perc_book_white.bmp	2070	8	8	1
217.785	5.216	1	PicY	Sem/truck.bmp	Sem/car.bmp	1367	7	7	1
223.001	5.699	3	PicN	Sem/sweat.bmp	Sem/book.bmp	2575	8	8	1
228.7	5.7	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1316	7	7	1
234.4	6.216	3	PicN	Sem/hatch.bmp	Sem/deer.bmp	1392	7	8	0
240.616	5.699	1	PicY	Sem/mop.bmp	Sem/broom.bmp	1377	7	7	1
246.315	5.699	5	PercY	Sem/perc_truck_pink.bmp	Sem/perc_truck_pink.bmp	1445	7	7	1
252.014	6.216	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	2154	7	7	1
258.23	5.199	5	PercY	Sem/perc_deer_white.bmp	Sem/perc_deer_white.bmp	1362	7	7	1
263.429	6.199	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1267	8	8	1
269.628	5.25	3	PicN	Sem/pants.bmp	Sem/rope.bmp	1468	8	8	1
