onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.513	6.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1647	8	8	1
8.112	6.082	1	HS	home.mpg	deaf.mpg	2273	8	7	0
14.194	6.1	5	PercY	nose.mpg	nose.mpg	1830	7	7	1
20.294	6.599	3	Diff	hear.mpg	because.mpg	2090	8	8	1
26.893	5.599	2	Loc	nut.mpg	not.mpg	2731	7	7	1
32.492	5.583	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	549	7	7	1
38.075	6.099	3	Diff	address2.mpg	bone2.mpg	2037	8	8	1
44.174	6.599	2	Loc	funny.mpg	cute.mpg	1578	7	7	1
50.773	6.099	6	PercN	nose2.mpg	shoulders2.mpg	2075	8	8	1
56.872	6.1	1	HS	challenge2.mpg	meet2.mpg	1960	7	7	1
62.972	6.082	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	2717	7	7	1
69.054	5.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1578	8	8	1
74.653	6.1	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1667	7	7	1
80.753	6.582	3	Diff	bored.mpg	experience.mpg	2408	8	8	1
87.335	5.599	5	PercY	shoulders.mpg	shoulders.mpg	4118	7	7	1
92.934	6.099	3	Diff	hour2.mpg	cracker2.mpg	2130	8	8	1
99.033	6.1	3	Diff	snob.mpg	aunt.mpg	2351	8	8	1
105.133	5.582	6	PercN	shoulders2.mpg	hair2.mpg	2436	8	8	1
110.715	5.6	3	Diff	encourage2.mpg	president2.mpg	1989	8	8	1
116.315	5.599	6	PercN	shoulders.mpg	nose.mpg	2142	8	8	1
121.914	6.099	3	Diff	mouse.mpg	dentist.mpg	2166	8	8	1
128.013	5.583	3	Diff	doctor.mpg	children.mpg	1924	8	8	1
133.596	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1508	7	7	1
140.195	6.599	5	PercY	hair2.mpg	hair2.mpg	1973	7	7	1
146.794	5.599	1	HS	meat2.mpg	earth2.mpg	1774	7	7	1
152.393	6.583	1	HS	dry2.mpg	experienced2.mpg	1960	7	7	1
158.976	6.099	2	Loc	mad.mpg	tiger.mpg	2112	8	7	0
165.075	6.099	5	PercY	nose2.mpg	nose2.mpg	1933	7	7	1
171.174	5.583	5	PercY	shoulders2.mpg	shoulders2.mpg	1178	7	7	1
176.757	6.099	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1675	8	8	1
182.856	5.616	2	Loc	sock2.mpg	star2.mpg	2664	8	7	0
188.472	5.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1512	8	8	1
194.071	6.566	1	HS	convince.mpg	hit.mpg	1513	7	7	1
200.637	6.099	6	PercN	nose.mpg	hair.mpg	1731	8	8	1
206.736	6.599	2	Loc	general2.mpg	open-minded2.mpg	2304	7	7	1
213.335	6.6	3	Diff	upset2.mpg	angry-mad2.mpg	1953	8	8	1
219.935	6.582	3	Diff	surprise2.mpg	flower2.mpg	2050	8	8	1
226.517	6.599	5	PercY	hair.mpg	hair.mpg	1555	7	7	1
233.116	6.599	6	PercN	hair2.mpg	nose2.mpg	1900	8	8	1
239.715	6.6	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	2189	7	7	1
246.315	6.082	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1598	8	8	1
252.397	5.599	1	HS	contact.mpg	game.mpg	1891	7	7	1
257.996	5.6	3	Diff	newspaper.mpg	wood.mpg	2019	8	8	1
263.596	5.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	3698	NA	7	NA
269.195	5.583	3	Diff	know2.mpg	look-for2.mpg	2077	8	8	1
274.778	6.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1935	8	8	1
281.377	6.599	6	PercN	hair.mpg	shoulders.mpg	2231	8	8	1
287.976	5.632	2	Loc	summer2.mpg	ugly2.mpg	2096	7	7	1
