onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.505	6.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1392	8	8	1
8.104	6.099	1	HS	home.mpg	deaf.mpg	1848	7	7	1
14.203	6.099	5	PercY	nose.mpg	nose.mpg	1541	7	7	1
20.302	6.583	3	Diff	hear.mpg	because.mpg	2403	7	8	0
26.885	5.599	2	Loc	nut.mpg	not.mpg	1740	7	7	1
32.484	5.599	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1772	7	7	1
38.083	6.099	3	Diff	address2.mpg	bone2.mpg	1901	8	8	1
44.182	6.583	2	Loc	funny.mpg	cute.mpg	1506	7	7	1
50.765	6.099	6	PercN	nose2.mpg	shoulders2.mpg	1611	8	8	1
56.864	6.099	1	HS	challenge2.mpg	meet2.mpg	1832	7	7	1
62.963	6.099	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1597	7	7	1
69.062	5.566	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1826	8	8	1
74.628	6.1	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1108	7	7	1
80.728	6.599	3	Diff	bored.mpg	experience.mpg	1897	8	8	1
87.327	5.599	5	PercY	shoulders.mpg	shoulders.mpg	1737	7	7	1
92.926	6.083	3	Diff	hour2.mpg	cracker2.mpg	1723	8	8	1
99.009	6.099	3	Diff	snob.mpg	aunt.mpg	2104	8	8	1
105.108	5.599	6	PercN	shoulders2.mpg	hair2.mpg	1516	8	8	1
110.707	5.599	3	Diff	encourage2.mpg	president2.mpg	1861	8	8	1
116.306	5.6	6	PercN	shoulders.mpg	nose.mpg	1719	8	8	1
121.906	6.099	3	Diff	mouse.mpg	dentist.mpg	1983	8	8	1
128.005	5.599	3	Diff	doctor.mpg	children.mpg	1643	8	8	1
133.604	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1612	7	7	1
140.203	6.583	5	PercY	hair2.mpg	hair2.mpg	2142	7	7	1
146.786	5.599	1	HS	meat2.mpg	earth2.mpg	1654	8	7	0
152.385	6.599	1	HS	dry2.mpg	experienced2.mpg	1607	7	7	1
158.984	6.099	2	Loc	mad.mpg	tiger.mpg	1888	7	7	1
165.083	6.083	5	PercY	nose2.mpg	nose2.mpg	1702	7	7	1
171.166	5.599	5	PercY	shoulders2.mpg	shoulders2.mpg	1522	7	7	1
176.765	6.099	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1139	8	8	1
182.864	5.6	2	Loc	sock2.mpg	star2.mpg	2120	7	7	1
188.464	5.582	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1345	8	8	1
194.046	6.599	1	HS	convince.mpg	hit.mpg	1682	7	7	1
200.645	6.083	6	PercN	nose.mpg	hair.mpg	1435	8	8	1
206.728	6.582	2	Loc	general2.mpg	open-minded2.mpg	1680	7	7	1
213.31	6.599	3	Diff	upset2.mpg	angry-mad2.mpg	1882	8	8	1
219.909	6.6	3	Diff	surprise2.mpg	flower2.mpg	2691	8	8	1
226.509	6.599	5	PercY	hair.mpg	hair.mpg	1724	7	7	1
233.108	6.599	6	PercN	hair2.mpg	nose2.mpg	1892	8	8	1
239.707	6.582	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1734	7	7	1
246.289	6.116	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1655	8	8	1
252.405	5.6	1	HS	contact.mpg	game.mpg	1859	7	7	1
258.005	5.582	3	Diff	newspaper.mpg	wood.mpg	1964	8	8	1
263.587	5.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	3698	n/a	7	n/a
269.186	5.6	3	Diff	know2.mpg	look-for2.mpg	1774	8	8	1
274.786	6.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1022	8	8	1
281.385	6.582	6	PercN	hair.mpg	shoulders.mpg	2463	8	8	1
287.967	5.633	2	Loc	summer2.mpg	ugly2.mpg	1705	7	7	1
