onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.52	5.299	3	UnrN	T3_system.bmp	T0_head.bmp	1427	8	8	1
6.819	5.799	2	LowY	T3_speak.bmp	T0_talk.bmp	736	7	7	1
12.618	5.816	3	UnrN	T3_cobra.bmp	T1_slipper.bmp	1481	8	8	1
18.434	5.299	2	LowY	T3_distance.bmp	T2_mile.bmp	1233	7	7	1
23.733	5.283	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1198	8	8	1
29.016	5.283	5	PercY	_F3_s4.bmp	_F2_s4.bmp	1163	7	7	1
34.299	5.299	3	UnrN	T3_chill.bmp	T0_hawk.bmp	1448	8	8	1
39.598	5.299	1	HighY	T3_thin.bmp	T0_fat.bmp	1677	7	7	1
44.897	5.3	1	HighY	T3_sketch.bmp	T0_draw.bmp	1106	7	7	1
50.197	5.299	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1070	7	7	1
55.496	4.799	1	HighY	T3_dog.bmp	T2_cat.bmp	1355	7	7	1
60.295	4.8	2	LowY	T3_guide.bmp	T1_tour.bmp	1460	7	7	1
65.095	4.799	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	2556	8	8	1
69.894	5.799	3	UnrN	T3_adult.bmp	T0_pond.bmp	1301	8	8	1
75.693	5.8	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1174	7	7	1
81.493	5.799	2	LowY	T3_reef.bmp	T0_coral.bmp	1998	7	7	1
87.292	5.799	5	PercY	_F3_e6.bmp	_F1_e6.bmp	1167	7	7	1
93.091	5.799	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1408	8	8	1
98.89	4.8	1	HighY	T3_little.bmp	T1_big.bmp	1297	7	7	1
103.69	4.799	2	LowY	T3_motion.bmp	T1_movement.bmp	1153	7	7	1
108.489	4.8	3	UnrN	T3_hoof.bmp	T0_stitch.bmp	1474	8	8	1
113.289	5.799	2	LowY	T3_salad.bmp	T0_lettuce.bmp	1843	7	7	1
119.088	5.299	2	LowY	T3_lip.bmp	T1_kiss.bmp	1235	7	7	1
124.387	5.3	2	LowY	T3_shout.bmp	T1_yell.bmp	1480	7	7	1
129.687	5.299	1	HighY	T3_dime.bmp	T0_nickel.bmp	1829	7	7	1
134.986	5.299	5	PercY	_F3_o4.bmp	_F2_o4.bmp	1241	7	7	1
140.285	4.8	3	UnrN	T3_cream.bmp	T2_grip.bmp	2350	8	8	1
145.085	5.316	3	UnrN	T3_trust.bmp	T2_dozen.bmp	1287	8	8	1
150.401	4.799	3	UnrN	T3_sailing.bmp	T2_nest.bmp	1523	8	8	1
155.2	4.783	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1219	8	8	1
159.983	4.799	3	UnrN	T3_pigeon.bmp	T1_gamble.bmp	1660	8	8	1
164.782	4.799	2	LowY	T3_maple.bmp	T2_syrup.bmp	1277	7	7	1
169.581	5.8	2	LowY	T3_hop.bmp	T0_skip.bmp	1246	7	7	1
175.381	5.299	6	PercN	_F3_f6.bmp	_F1_d6.bmp	1422	8	8	1
