onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.516	6.583	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	789	8	8	1
8.099	6.099	1	HS	home.mpg	deaf.mpg	2542	8	7	0
14.198	6.099	5	PercY	nose.mpg	nose.mpg	1402	7	7	1
20.297	6.599	3	Diff	hear.mpg	because.mpg	2215	7	8	0
26.896	5.583	2	Loc	nut.mpg	not.mpg	1840	7	7	1
32.479	5.599	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	2649	7	7	1
38.078	6.099	3	Diff	address2.mpg	bone2.mpg	1674	8	8	1
44.177	6.599	2	Loc	funny.mpg	cute.mpg	1567	7	7	1
50.776	6.083	6	PercN	nose2.mpg	shoulders2.mpg	1472	8	8	1
56.859	6.099	1	HS	challenge2.mpg	meet2.mpg	4198	n/a	7	n/a
62.958	6.083	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1210	7	7	1
69.041	5.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1328	8	8	1
74.64	6.082	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	4198	n/a	7	n/a
80.722	6.6	3	Diff	bored.mpg	experience.mpg	1566	8	8	1
87.322	5.599	5	PercY	shoulders.mpg	shoulders.mpg	3698	n/a	7	n/a
92.921	6.099	3	Diff	hour2.mpg	cracker2.mpg	2343	8	8	1
99.02	6.083	3	Diff	snob.mpg	aunt.mpg	3293	8	8	1
105.103	5.616	6	PercN	shoulders2.mpg	hair2.mpg	3698	n/a	8	n/a
110.719	5.599	3	Diff	encourage2.mpg	president2.mpg	1274	8	8	1
116.318	5.599	6	PercN	shoulders.mpg	nose.mpg	1610	8	8	1
121.917	6.083	3	Diff	mouse.mpg	dentist.mpg	2500	8	8	1
128	5.599	3	Diff	doctor.mpg	children.mpg	4006	8	8	1
133.599	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	857	7	7	1
140.198	6.599	5	PercY	hair2.mpg	hair2.mpg	1874	7	7	1
146.797	5.583	1	HS	meat2.mpg	earth2.mpg	2156	8	7	0
152.38	6.599	1	HS	dry2.mpg	experienced2.mpg	4698	n/a	7	n/a
158.979	6.099	2	Loc	mad.mpg	tiger.mpg	1773	7	7	1
165.078	6.099	5	PercY	nose2.mpg	nose2.mpg	1042	7	7	1
171.177	5.583	5	PercY	shoulders2.mpg	shoulders2.mpg	1703	7	7	1
176.76	6.099	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1320	8	8	1
182.859	5.6	2	Loc	sock2.mpg	star2.mpg	1445	8	7	0
188.459	5.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	3698	n/a	8	n/a
194.058	6.566	1	HS	convince.mpg	hit.mpg	2199	7	7	1
200.624	6.099	6	PercN	nose.mpg	hair.mpg	1417	8	8	1
206.723	6.599	2	Loc	general2.mpg	open-minded2.mpg	1973	8	7	0
213.322	6.599	3	Diff	upset2.mpg	angry-mad2.mpg	1582	8	8	1
219.921	6.582	3	Diff	surprise2.mpg	flower2.mpg	1776	8	8	1
226.503	6.6	5	PercY	hair.mpg	hair.mpg	1753	7	7	1
233.103	6.599	6	PercN	hair2.mpg	nose2.mpg	1362	8	8	1
239.702	6.616	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1898	7	7	1
246.318	6.082	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	955	8	8	1
252.4	5.6	1	HS	contact.mpg	game.mpg	2912	8	7	0
258	5.599	3	Diff	newspaper.mpg	wood.mpg	1713	8	8	1
263.599	5.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	3393	8	7	0
269.198	5.583	3	Diff	know2.mpg	look-for2.mpg	3147	8	8	1
274.781	6.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	2627	7	8	0
281.38	6.599	6	PercN	hair.mpg	shoulders.mpg	1708	8	8	1
287.979	5.633	2	Loc	summer2.mpg	ugly2.mpg	2701	7	7	1
