onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.509	5.599	3	Diff	TopF1.mpg	MadF1.mpg	1539	8	8	1
7.108	5.616	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1564	8	8	1
12.724	5.599	3	Diff	PadM1.mpg	TicM2.mpg	1764	8	8	1
18.323	6.099	2	Offset	BinF1.mpg	FinF1.mpg	1901	8	7	0
24.422	6.1	2	Offset	PenM2.mpg	TenM2.mpg	1618	8	7	0
30.522	6.599	3	Diff	MobM2.mpg	HisM2.mpg	1535	8	8	1
37.121	6.116	1	Onset	SacF1.mpg	SadF1.mpg	1607	7	7	1
43.237	6.599	5	PercY	TeethM1.mpg	TeethM1.mpg	1811	7	7	1
49.836	6.582	6	PercN	TeethM1.mpg	TongueM2.mpg	1604	8	8	1
56.418	6.599	6	PercN	TongueF1.mpg	TeethF1.mpg	1782	8	8	1
63.017	6.616	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1791	7	7	1
69.633	6.099	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1839	7	7	1
75.732	5.6	3	Diff	KitM1.mpg	HopM2.mpg	1620	8	8	1
81.332	6.599	2	Offset	BatF2.mpg	CatF1.mpg	1845	8	7	0
87.931	6.099	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1549	8	8	1
94.03	5.633	6	PercN	TeethF1.mpg	CheeksF1.mpg	2042	8	8	1
99.663	6.599	3	Diff	SonF1.mpg	RipF1.mpg	1633	8	8	1
106.262	5.599	6	PercN	TongueM2.mpg	CheeksM1.mpg	1706	8	8	1
111.861	6.099	3	Diff	HadM2.mpg	MopM2.mpg	1803	8	8	1
117.96	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1767	7	7	1
124.559	5.616	1	Onset	RugF2.mpg	RumF1.mpg	1872	7	7	1
130.175	6.1	3	Diff	JobF1.mpg	FatF1.mpg	1753	8	8	1
136.275	6.099	3	Diff	ZipF1.mpg	BunF1.mpg	4204	n/a	8	n/a
142.374	5.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	3703	n/a	7	n/a
147.973	6.599	2	Offset	DigM2.mpg	FigM2.mpg	1795	8	7	0
154.572	6.616	5	PercY	TongueF1.mpg	TongueF1.mpg	1899	7	7	1
161.188	5.599	5	PercY	TeethF1.mpg	TeethF1.mpg	1819	7	7	1
166.787	6.599	3	Diff	VanF1.mpg	DubF1.mpg	1716	8	8	1
173.386	6.6	3	Diff	HugM2.mpg	ZipM2.mpg	1733	8	8	1
179.986	6.082	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1630	8	8	1
186.068	5.616	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1618	7	7	1
191.684	6.599	1	Onset	PegF1.mpg	PetF1.mpg	1667	7	7	1
198.283	6.099	3	Diff	NunM2.mpg	PipM2.mpg	1980	8	8	1
204.382	6.6	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1569	8	8	1
210.982	5.615	5	PercY	TongueM2.mpg	TongueM2.mpg	1698	7	7	1
216.597	5.6	2	Offset	DipF2.mpg	HipF1.mpg	1658	8	7	0
222.197	6.116	6	PercN	CheeksM1.mpg	TeethM1.mpg	1682	8	8	1
228.313	5.599	1	Onset	RibM2.mpg	RidM2.mpg	1854	7	7	1
233.912	6.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1591	8	8	1
240.511	6.116	1	Onset	BudM2.mpg	BugM2.mpg	1592	7	7	1
246.627	5.599	3	Diff	BitF1.mpg	HugF1.mpg	1612	8	8	1
252.226	5.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1629	8	8	1
257.825	6.6	1	Onset	RubM2.mpg	RunM2.mpg	1894	7	7	1
264.425	6.099	5	PercY	CheeksM1.mpg	CheeksM1.mpg	1943	7	7	1
270.524	6.116	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1691	7	7	1
276.64	5.599	2	Offset	CabM2.mpg	TabM1.mpg	1775	8	7	0
282.239	6.099	5	PercY	CheeksF1.mpg	CheeksF1.mpg	1832	7	7	1
288.338	5.599	6	PercN	CheeksF1.mpg	TongueF1.mpg	1829	8	8	1
