onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.509	5.707	1	PicY	Eng/vase.bmp	Eng/chase.bmp	1674	7	7	1
7.216	5.199	1	PicY	Eng/bell.bmp	Eng/well.bmp	1615	7	7	1
12.415	5.733	3	PicN	Eng/mask.bmp	Eng/swing.bmp	2272	8	8	1
18.148	5.199	5	PercY	Eng/perc_mask_white.bmp	Eng/perc_mask_white.bmp	1467	7	7	1
23.347	5.199	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1388	7	7	1
28.546	5.2	3	PicN	Eng/surf.bmp	Eng/plug.bmp	2501	8	8	1
33.746	6.199	1	PicY	Eng/snake.bmp	Eng/cake.bmp	1629	7	7	1
39.945	5.699	6	PercN	Eng/perc_crawl_white.bmp	Eng/perc_smell_pink.bmp	1438	8	8	1
45.644	5.216	3	PicN	Eng/tent.bmp	Eng/sit.bmp	2139	8	8	1
50.86	6.199	3	PicN	Eng/bus.bmp	Eng/crawl.bmp	1907	8	8	1
57.059	5.7	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1476	8	8	1
62.759	5.716	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1392	8	8	1
68.475	6.199	1	PicY	Eng/nose.bmp	Eng/hose.bmp	1597	7	7	1
74.674	5.699	1	PicY	Eng/steal.bmp	Eng/seal.bmp	2365	8	7	0
80.373	6.216	5	PercY	Eng/perc_seal_pink.bmp	Eng/perc_seal_pink.bmp	1546	7	7	1
86.589	6.199	6	PercN	Eng/perc_nose_white.bmp	Eng/perc_fan_brown.bmp	1354	8	8	1
92.788	5.699	3	PicN	Eng/weigh.bmp	Eng/drink.bmp	2091	8	8	1
98.487	5.216	1	PicY	Eng/man.bmp	Eng/fan.bmp	1848	7	7	1
103.703	5.7	5	PercY	Eng/perc_bus_pink.bmp	Eng/perc_bus_pink.bmp	1456	7	7	1
109.403	5.199	3	PicN	Eng/smoke.bmp	Eng/frog.bmp	1836	8	8	1
114.602	5.216	6	PercN	Eng/perc_frog_brown.bmp	Eng/perc_beard_white.bmp	1445	8	8	1
119.818	5.699	3	PicN	Eng/beard.bmp	Eng/sleep.bmp	1613	8	8	1
125.517	5.2	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1458	8	8	1
130.717	6.215	1	PicY	Eng/purse.bmp	Eng/nurse.bmp	1731	8	7	0
136.932	6.2	3	PicN	Eng/peel.bmp	Eng/smell.bmp	2155	8	8	1
143.132	5.716	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1628	7	7	1
148.848	6.215	5	PercY	Eng/perc_play_white.bmp	Eng/perc_play_white.bmp	1864	7	7	1
155.063	6.183	6	PercN	Eng/perc_paint_pink.bmp	Eng/perc_duck_white.bmp	1560	8	8	1
161.246	6.199	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	3457	8	8	1
167.445	5.716	1	PicY	Eng/play.bmp	Eng/pray.bmp	2162	7	7	1
173.161	5.699	1	PicY	Eng/sink.bmp	Eng/wink.bmp	2422	7	7	1
178.86	5.7	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1355	7	7	1
184.56	5.715	6	PercN	Eng/perc_pray_brown.bmp	Eng/perc_steal_pink.bmp	1368	8	8	1
190.275	5.2	3	PicN	Eng/stool.bmp	Eng/pan.bmp	1924	8	8	1
195.475	5.199	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1428	8	8	1
200.674	5.199	1	PicY	Eng/ring.bmp	Eng/sing.bmp	2213	7	7	1
205.873	6.216	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1117	7	7	1
212.089	5.2	6	PercN	Eng/perc_man_pink.bmp	Eng/perc_saw_brown.bmp	1326	8	8	1
217.289	5.199	1	PicY	Eng/suck.bmp	Eng/duck.bmp	2063	8	7	0
222.488	5.716	3	PicN	Eng/bed.bmp	Eng/sweep.bmp	2079	8	8	1
228.204	6.199	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	987	7	7	1
234.403	6.199	3	PicN	Eng/saw.bmp	Eng/drum.bmp	2268	8	8	1
240.602	6.216	1	PicY	Eng/pig.bmp	Eng/wig.bmp	1829	7	7	1
246.818	5.699	5	PercY	Eng/perc_well_brown.bmp	Eng/perc_well_brown.bmp	1357	7	7	1
252.517	5.2	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1322	7	7	1
257.717	5.216	5	PercY	Eng/perc_look_brown.bmp	Eng/perc_look_brown.bmp	1450	7	7	1
262.933	6.199	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1954	8	8	1
269.132	5.699	3	PicN	Eng/paint.bmp	Eng/look.bmp	1699	8	8	1
