onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.507	6.599	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1716	7	7	1
8.106	6.599	2	Loc	year2.mpg	bicycle2.mpg	2141	7	7	1
14.705	5.583	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	3286	8	8	1
20.288	6.099	3	Diff	lipstick2.mpg	boy2.mpg	4557	8	8	1
26.387	6.599	3	Diff	war.mpg	family.mpg	2540	8	8	1
32.986	6.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	1733	8	8	1
39.585	5.583	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1750	8	7	0
45.168	5.599	1	HS	chocolate.mpg	island.mpg	768	8	7	0
50.767	6.599	3	Diff	improve.mpg	help.mpg	2224	8	8	1
57.366	5.599	6	PercN	shoulders2.mpg	hair2.mpg	1785	8	8	1
62.965	6.083	2	Loc	wolf2.mpg	white2.mpg	2442	7	7	1
69.048	6.099	3	Diff	gang.mpg	religion.mpg	2247	8	8	1
75.147	5.599	3	Diff	believe2.mpg	rock2.mpg	3236	8	8	1
80.746	6.1	3	Diff	cat2.mpg	clown2.mpg	2349	8	8	1
86.846	6.582	1	HS	potato.mpg	church.mpg	1554	7	7	1
93.428	6.099	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1659	7	7	1
99.527	6.116	2	Loc	fine.mpg	mother.mpg	3039	8	7	0
105.643	6.583	5	PercY	hair.mpg	hair.mpg	1876	8	7	0
112.226	5.582	3	Diff	shy.mpg	twin.mpg	1573	8	8	1
117.808	6.1	6	PercN	nose.mpg	hair.mpg	1735	8	8	1
123.908	6.599	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	2300	7	7	1
130.507	5.599	1	HS	long2.mpg	sheep2.mpg	2053	7	7	1
136.106	5.583	3	Diff	kid.mpg	wonder.mpg	3698	n/a	8	n/a
141.689	6.099	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1999	8	8	1
147.788	6.599	5	PercY	hair2.mpg	hair2.mpg	2275	7	7	1
154.387	5.599	7	FixY	Gen/_Fix_Red.mpg	Gen/_Fix_Red.mpg	1852	7	7	1
159.986	5.583	5	PercY	shoulders2.mpg	shoulders2.mpg	2029	7	7	1
165.569	6.099	3	Diff	understand.mpg	guess.mpg	2230	8	8	1
171.668	6.599	2	Loc	houston.mpg	uncle.mpg	2203	8	7	0
178.267	6.599	3	Diff	tired2.mpg	charge-card2.mpg	1996	8	8	1
184.866	6.583	6	PercN	hair2.mpg	nose2.mpg	1293	8	8	1
191.449	6.599	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	2078	8	8	1
198.048	6.099	5	PercY	nose.mpg	nose.mpg	2303	7	7	1
204.147	6.099	7	FixY	Gen/_Fix_Green.mpg	Gen/_Fix_Green.mpg	1828	7	7	1
210.246	6.083	5	PercY	nose2.mpg	nose2.mpg	1681	7	7	1
216.329	5.599	8	FixN	Gen/_Fix_Red.mpg	Gen/_Fix_Green.mpg	1782	8	8	1
221.928	6.099	6	PercN	nose2.mpg	shoulders2.mpg	1879	8	8	1
228.027	5.616	6	PercN	shoulders.mpg	nose.mpg	2780	8	8	1
233.643	5.583	3	Diff	hearing2.mpg	puzzled2.mpg	1749	8	8	1
239.226	5.582	5	PercY	shoulders.mpg	shoulders.mpg	1965	7	7	1
244.808	6.6	6	PercN	hair.mpg	shoulders.mpg	1839	8	8	1
251.408	6.099	1	HS	thank.mpg	tell.mpg	3248	8	7	0
257.507	6.082	8	FixN	Gen/_Fix_Green.mpg	Gen/_Fix_Red.mpg	4198	n/a	8	n/a
263.589	6.599	3	Diff	europe2.mpg	grass2.mpg	2010	7	8	0
270.188	6.6	1	HS	last2.mpg	can't2.mpg	1347	8	7	0
276.788	5.599	2	Loc	boss2.mpg	complain2.mpg	3698	n/a	7	n/a
282.387	6.082	1	HS	spider2.mpg	slave2.mpg	1789	8	7	0
288.469	5.133	2	Loc	not-know.mpg	bad.mpg	3346	8	7	0
